u,t,m
342,2025-12-22 20:45,"Hi please use the ""Valuation Expedite Request"" workflow that's available in the channel! TIA!"
466,2025-12-22 20:48,"hi ! thank you! wasnt sure if it was the correct channel. just submited it. if possible, pls lmk a timeline so I can align expectations with them. tysm!"
342,2025-12-22 20:59,Oh I see this is regarding the expedite request that's already been submitted. It was flagged to the right team/person so let me check with them circle back
947,2025-12-22 22:20,"Hey team! Hope you are all well. I was wondering if a company accepted a 409A valuation by mistake if it's possible to ""unaccept"" it. This is referring to this case < I also posted a < help> and mentioned I should ask here. Could you please assist? Thanks in advance!"
342,2025-12-23 00:38,"Hi ! Yes we can ""unaccept"" the report but in order to do this please do the following: 1. get the request in writing from the customer that the report needs to be reverted back to ""pending board approval"" status, and 2. that they understand and are OK with having to board-approve the same report again. Once this is obtained we are happy to process this for you!"
947,2025-12-23 14:13,"Thank you, ! He just confirmed via email (02648411)"
270,2025-12-23 17:31,"Hi team - I have a < who sent me the following request: _""I see on last year’s form, there’s a link to our forecast, but the link doesn’t work for me. Is there any chance you’re able to pull it on your end, or are you able to let me know how it should be formatted?""_ Let me know if we have any way of getting that link over to her!"
342,2025-12-23 18:13,Hi ! This has been completed for you! Please let David know. Thank you!
947,2025-12-23 18:31,"Thank you, ! Appreciate it!"
364,2025-12-23 21:33,"When a non-Carta 409A Valuation is deleted and removed from the Carta platform, we lose the ability to track down its audit history in Django. It may be possible to pull the history through an ESR ticket."
316,2025-12-23 21:42,Thanks for letting me know!
316,2025-12-23 22:12,Can you possibly use the information that is still in sandbox?
1123,2025-12-23 23:00,"Hi team, This < send an offer letter to an employee already with the terms for his options grants, but he wants to use the strike price from the valuation he will request before issue to the employee, is it possible to get and exception for him to get the 409a before activating the account? Thank you for your help"
628,2025-12-24 14:04,"Hi team, I have a client with the following question and was looking for assistance on how to respond: _I am entering the required information for the 409a valuation, however our debt is listed as convertible, but it is not convertible, it is straight debt, how can this be changed?_"
339,2025-12-24 14:05,"He'll need to go live first and this option grant shouldnt prevent him from going live either, since its not actually been granted (since theres no FMV). This is also fairly common where the offer is made before the FMV has been set."
342,2025-12-24 14:38,"Good morning ! We do have the financial model submitted with the company's Jan 1, 2025 valuation. We can get the excel file to her via a box folder - would that work?"
342,2025-12-24 14:44,"Good morning ! It sounds like the company erroneously entered their non-convertible debt (such as venture debt, term loans, etc) as a convertible note on Carta? If this happened they need to cancel the convertible debt that is on Carta and the term loan amount should be entered in the ""non-convertible debt"" section of the request form"
628,2025-12-24 14:52,Could I connect them to the valuations team to have it reviewed and fixed?
342,2025-12-24 15:05,This is more of a cap table issue rather than the valuations issue since the request form just pulls info from the main cap table.
342,2025-12-24 15:06,Once it is confirmed that the debt actually is a non-convertible debt (like a loan) then offer to cancel/delete the convertible on the cap table Core Support team is better suited to assist the customer with doing this
1123,2025-12-24 15:14,"Hi Daniel, i will let him know. thank you!"
628,2025-12-24 15:16,Thank you !! I'll get the instructions with them
270,2025-12-24 15:26,yes that would be great. let me know if you need her email
270,2025-12-24 15:26,for visibility
342,2025-12-24 15:35,Yes please DM me her email address (or if this is a SFDC case please transfer the case over to me)
342,2025-12-24 16:27,Hi this has been taken care of for ya!
607,2025-12-24 21:30,"Hi team - happy holiday! Quick question: is Gift Valuation included in our Valuation package, or it's an add-on?"
209,2025-12-24 21:30,it's a separate service.
607,2025-12-24 21:31,"Thanks, ! Will direct the inquiry to their AE."
209,2025-12-24 21:33,"actually, send an introduction to <mailto:valuations-referrals@carta.com|valuations-referrals@carta.com>, the solutions engineering team handle the scoping and selling. this isn't used directly by the Corporation but rather a stakeholder so there's a different process."
626,2025-12-26 14:00,"Hey team. < World inc> is in a hurry to get their 409A valuations started. They currently only have 1 stakeholder, however, they went through a stock split which will affect their outstanding quantity. The company asked ""We are discussing next steps as a team but would prefer to push forward the process as much as possible. Is my understanding correct that the stock split will have impacts regarding the final price of each share but this should not have an impact on determining a total company valuation? With that in mind, I think it will be worth it to push the request and data forward knowing that the number of outstanding stocks is the only item that is in the process of being updated."" Can they start the 409A valuation while this is updated at the same time?"
1123,2025-12-26 14:38,"Hi Team, NEAP Foods Inc reached out to me asking if they can cancel the valuation they have sent so they can fill in the questions appropriately. Please see below what they said: Can you assist with this? thank you!"
387,2025-12-26 15:23,Do you mind helping out with this?
362,2025-12-26 15:24,Hey yes let me cancel this request. I'll send another note here when it's done.
362,2025-12-26 15:28,Just abandoned the request It should be cleared from their dashboard now.
1123,2025-12-26 15:29,"Hi Team, thank you so much! I will let the client know"
367,2025-12-26 19:42,If everything is going to be split evenly then we would just divide the value post split. If there are a variety of split values then it would probably be better to wait till after the split
265,2025-12-29 09:32,"Hi team! We have an opp with < for 6 valuations (2 historical + 4 PWERM). They asked if all the required information needs to be submitted in the platform or if they can consolidate into emails to save them time, particularly for when they submit for the 2 historical vals. Is this ok with your team?"
342,2025-12-29 20:52,Hi ! Request form submission serves as an official request from our customers for us to conduct valuation analysis. Without these submissions we won't be able to perform valuation analysis. Please have this customer submit valuation requests via the platform for all valuations they'd like us to perform. Thank you!
342,2025-12-29 20:56,"Hi it is impossible to make a random guess on a valuation methodology without having all necessary information in front of us, so this is 100% speculative. If the company only has common shares outstanding (i.e. ""no outside funding"" implied as no priced rounds = no preferred shares) and made 1-2 million in revenue (are they profitable?) then one of the likely methodologies may be a Guideline Public Company method. Please feel free to share < helpful support article> with this customer if they are interested in learning more."
265,2025-12-29 20:57,"Hi ! Thanks for this. I actually have some additional context for this request. The Financial Controller for Shopback has no access to the platform due to the lack of user roles on our side that restrict users from seeing employee PII. Their HR team is quite strict about this, so only HR personas and the CEO have access to Carta. Because of this, their process for submitting valuation requests is clunky, as the finance team provides the info to the HR team manually, then gets looped into the ticket thread that gets created to liaise directly with your team. Is there an exception we can make to accommodate this due to the volume? It will be quite a large deal as we have quoted list price of $10k per valuation to them. Thanks!"
342,2025-12-29 21:00,"Hi again sorry I may have spoken too soon, is this company on Carta Europe platform?"
636,2025-12-29 21:00,"I understand, thank you!"
265,2025-12-29 21:00,No this is an APAC customer! Thank you
342,2025-12-29 21:02,got it thanks for clarifying! This needs to be addressed by or < is the company>
209,2025-12-29 22:19,Hi Reya! what information are they asking to send via email vs in app? My assumption is that the cap table is uptodate and correct so this would be more financial statements.
265,2025-12-30 07:54,"Yes exactly, they want to consolidate all of their documentation into an email particularly for the historical valuations to avoid involving HR/the platform."
265,2025-12-30 07:57,"Oh, I just looked through previous emails with and he confirmed the following with the client because they have worked together on a few valuations: _4. Data for each valuation_ • _Financial data (historicals and projections) should be as of each valuation date_ • _Cap table data should also be as of each valuation date; I believe that your team has previously provided that to us_ • _The standard way is for your team to request these individually with data specific to each valuation date to keep it contained._ • _We can create a shared Box folder for you to provide us data for each valuation date._ • _Alternatively, you can provide us the necessary information for a specific valuation date through email_ If we are aligned with that, that will be perfect! Thanks"
209,2025-12-30 07:58,Why isn't the cap table correct in Carta?
265,2025-12-30 08:44,I don't know that it's not correct - maybe Runar has additional context.
232,2025-12-30 15:42,They don't maintain/update their cap table in Carta so we've always had to be provided a cap table in Excel
681,2025-12-30 18:30,Hey Team - just looped in the Val team to a thread with < Sports Media - This was an escalation from early in 25' and they are now looking to do a new valuation for this year using the same methodology we used last year. I've linked the < from last year for context - looks like Trevor was the one who performed it.
1222,2025-12-30 19:31,"Hi team, I received a call from < Inc.’s> law firm asking who initiated the most recent valuation submission (the one that’s still pending). Is this visible on your end, or can you let me know how I can find it? Thank you!!"
1319,2025-12-30 19:37,"Hi Team, the user <mailto:ningzhang@citco.com|ningzhang@citco.com> is not able to download the company tearsheets for < Capital>. We had to retrieve the document manually from the Sandbox and I now need to send it to the client. Could you please advise if we have a secure method available for sharing this file externally? Thank you!"
370,2025-12-30 23:03,"Hi Anna! Taking a look, it appears the request was originally created on 10/04/2024 by ruggero.gramatica@macrocosm.group, but not submitted. Then I see it modified again on 12/29/2025 by dana.white@macrocosm.group. On that date is when most of it was filled out it seems. Here's the link to the < history>, but idk if you have access."
367,2025-12-30 23:21,We would probably add it to a Carta Data room or a box folder.
367,2025-12-30 23:25,I don't believe this is part of our current offering
1319,2025-12-30 23:30,"Is there a specific email address I can send this request to so that the Box folder (or Data Room) can be created? Once it's set up, I'll be able to notify the client accordingly."
367,2025-12-30 23:33,I'm actually not sure what these tearsheets are and I don't believe we handle them
209,2025-12-30 23:34,hey - how did you loop in the team? i don't see a new case created
367,2025-12-30 23:43,Based on my research it appears to be Fund admin related
681,2025-12-30 23:51,I just looped in <mailto:Val-operations@carta.com|Val-operations@carta.com>
681,2025-12-30 23:52,Should I direct elsewhere?
1319,2025-12-30 23:56,", an SS820 client who is not supported through Fund Admin, and as such, we do not have access to the secure sharing methods typically used in Support. Would you be able to use your available sharing methods to assist with securely providing documentation to this client? Thank you!"
209,2025-12-30 23:59,it usually needs to be fwd rather than CC'd on a thread.
681,2025-12-31 00:07,I can forward now
367,2025-12-31 00:09,"| Ooohh it is 820, you can transfer it in salesforce to the 820 queue"
598,2025-12-31 00:15,Company Tear Sheets are unrelated to 820
1319,2025-12-31 00:18,"and all I need is to share the tearsheets with the client, they have already been generated. Could you kindly assist in creating either a data room or a box folder?"
598,2025-12-31 00:21,Can you just upload them here? We don't have data rooms or Box.
1319,2025-12-31 00:22,is this something we can do? Thank you!
1417,2025-12-31 01:09,"the ask here is if you all could share via your standard methods for sharing files with valuations clients, as you are the closest team they are connected to being SS820 clients (we'd usually go to FA, but they are not FA clients). We don't typically share documents with clients so are looking for the closest team that does do so (you all in this case). We can handle all the comms if you could create a box folder or data room/add the document and provide the link for us to share."
598,2025-12-31 01:16,The only document they receive from Carta is valuations and that is sent through the application.
598,2025-12-31 01:17,This POC appears to be an auditor. They should probably ask their clients to share them with them directly.
1417,2025-12-31 01:22,"I'll let confirm as she has the full picture, but the issue here is that due to a bug they can't access the file. Engineering was able to generate it separately, we're just trying to find a secure way to share it with them for now. We thought you all had ways to do so (like what Katie mentioned)."
598,2025-12-31 01:26,Is someone with Auditor permissions supposed to be able access tear sheets?
1417,2025-12-31 01:34,"Not positive, but it sounds like it based on the thread for the issue <"
598,2025-12-31 01:54,"I can't really follow what error is being hit in that thread. When I impersonate the user, I cannot see the reporting functionality at all. Regardless, we do not have a file sharing system outside of Carta. The only out-going data we have is reports and that is sent through Carta."
1222,2025-12-31 13:16,"Thank you so much, Boston! This was super helpful!! Happy new year!"
1319,2025-12-31 13:51,"the tearsheets report is generated on the investments main page. Please see below. The issue seems to be a bug, as per this thread < like Caleb said. Ultimately we need to find a way to share this with the client."
598,2025-12-31 17:01,It appears to be working
1319,2025-12-31 17:27,"I was able to complete the download, so this is now resolved. Thanks everyone for your help. Happy 2026!"
969,2025-12-31 17:52,"Hi team! Company < Networks, Inc>. has reached out today asking for the following: '' _I need a redline comparing my 1/1/25 409a vs our new 12/29/2025 DRAFT ASAP so I can see exactly what's changed between versions. Thanks!''_ I have created a support case number: 02656336 and asked them to call support to expedite. I wasn't aware the team was not working over the phone today, but wanted to check on the possibility of replying back to them today. Thanks!"
1094,2025-12-31 19:41,Hi team! I'm onboarding < Tech> and they want to request the Market Value Insights Report. I already have the form but we are still doing some cap table updates. Does this valuation take into consideration the cap table in Carta as well or can they request it regardless of the updates we are currently working on? Thank you!
1940,2025-12-31 21:16,"Hi team, flagging this case for valuations team < cc"
949,2026-01-02 15:09,"Hi guys, I'm reaching for clarification on whether financial integration issued reported by customers can be forwarded to your e-mail.queue for support. A customer contacted us on Tuesday because they're facing issues with their Xero integration. The balance sheet section of the company financials is not showing a graph and the ""Loans payable, current"" row is displaying information from only one field within Xero instead of all 3 fields so it's incomplete. Looking at < Xero Integration Trouble Shooting>, it's aimed at the Valuations team so can we transfer this case to your queue? In the meantime, I have followed item number one in the article cited above, asking them to try disconnecting and reconnecting, can I transfer them to your queue if that doesn't work?"
126,2026-01-02 18:48,"Hi, Team! Happy New Year! The client< (Fruitist Holdings Inc. – PK 1809494) >reached out regarding their renewal. A key concern is the Quarterly 409A and Common Warrant Valuation, which they are not willing to pay for. During our call, the client mentioned there had been significant back and forth communication with our team throughout the process, and expressed that they were not fully satisfied with the support received. While they didn’t go into detail, they did share that they ultimately chose to engage a third-party advisory firm to handle these matters. Do you happen to have any background on this case that could help clarify what may have occurred?"
339,2026-01-02 19:09,"I worked on this account and there was a lot of handholding involved. I'd say it mostly came down to them having a poor audit experience, primarily on the auditors side because they were expecting methodologies and conclusions that weren't typically done for companies in their stage and based on the fact patter, leading to a lot of back and forth with their auditors and adjustments to the final valuations."
1094,2026-01-02 20:04,"Hi team! I just spoke with the client and they are on a urgent need for the Market Insights as they have investor meetings and Shark Tank next week. We still need to do some updates in the cap table because they set somethings wrong while on launch mode. They would like to do the updates mid-January to avoid stakeholder notifications now. *Can you please confirm if they can request the MVI with the cap table pending some updates, or does it impact the results?* They mentioned that they don't need an exact number but just something to share with investors next week."
2288,2026-01-02 20:28,Hi team is this < valuation policy> something you can take a look at for < Family ventures>? We have not had a client ask us to review their policy in the past so wanted to check with you! Thanks CC
126,2026-01-02 20:35,"Hi, ! Thanks for sharing your perspective on this case."
367,2026-01-02 20:41,is this something you are able to help with?
598,2026-01-02 20:43,can you cc <mailto:asc820@carta.com|asc820@carta.com> on the email thread
598,2026-01-02 20:44,for visibility
385,2026-01-02 20:54,"Hi the Company's cap table does not need to be fully updated for an MVI - they can request it using the form that you have. There is no per share conclusion in the report, only data pertaining to industry financing ranges and general estimates for the Company to spin on its own."
1094,2026-01-02 21:09,Thank you so much ! It will help a lot. I'll send them the form. What's the turnaround time for the report?
607,2026-01-02 21:17,Hi team! Just confirming the client's request has already been taken care of
385,2026-01-02 21:42,1-2 business days from Company's submission
1094,2026-01-02 21:50,thank you!
209,2026-01-02 22:44,hey - we can provide the warrant valuations. all others we'd need to refer them to a partner.
459,2026-01-05 16:20,"Hey team, Happy new year! Quick question: Do we have a glossary or resource that lists the available industry classifications for our 409As, along with definitions for each? We’re currently digging into client data to find market gaps for Marketing to look at, so I want to make sure I’m interpreting our industry categories correctly. Appreciate any leads!"
209,2026-01-05 16:43,"hi ! It sounds like we've always handled this process outside of Carta for this client. We'll continue with the existing process for data collection. please note, that Runar is going to cycle off this project and we'll have someone else on our technical team run the engagement."
265,2026-01-05 16:45,Thank you for confirming !!
681,2026-01-05 16:47,Hey vitor! What was the solution? Meeting with Patrick at 1130 and just want to be aware. Ty for the turn around on this.
209,2026-01-05 16:51,"if they decide to upgrade, please let me know so we can re-assign this."
607,2026-01-05 17:38,Hey Patrick! No updates on our end. The only new case I found was < which is the one with you and Mami.
367,2026-01-05 18:00,We have a list in the appedix for < doc> but we don't have definitions. These are generally self selected by the client and we just advise to pick the closest one to their business.
459,2026-01-05 18:17,Thank you !
285,2026-01-06 00:45,"Hi everyone! I'm excited to announce some changes going live tomorrow (January 6th 2026) that will impact the way our Account Specialist team executes. Please review < Canvas> for details, and share with your teams. If I can answer any additional questions please let me know."
209,2026-01-06 00:48,Hi Isabella! since our teams mainly run out of SFDc can we transfer cases like the support team would?
285,2026-01-06 03:26,"Yes! Please feel free to transfer directly the teams are not currently showing up in the ""transfer"" workflow but should be in the next two weeks, and in the interim the queue can be directly changed in the case ownership info"
615,2026-01-06 04:30,Hi team! I have a client < who has recently deleted their RSAs and re-issued them as ordinary shares. There are no change to the fully diluted share count. They have a 409a report pending acceptance on Carta and are currently asking if they require a new 409A report from Carta due to this change. Thank you!
1918,2026-01-06 17:37,just wanted to follow up here and see if you had any comments. Would like to get back to the client if we can
367,2026-01-06 17:40,No this shouldn't change the valuations since they were RSAs and they have the same number of shares outstanding
209,2026-01-06 17:47,"great, can we add ARS to the same line as support in the Canvas so the team can refer to this?"
370,2026-01-06 19:20,Looks like it was added 03/25/2025 by Matthew Tedford (<mailto:mtedford@veza.com|mtedford@veza.com>)
281,2026-01-06 19:21,thank you!!!!
285,2026-01-06 19:59,"And the Systems team made quick work of the transfer flow updates, so please have the team use the transfer function to send things to the Companies Renewal or CX Team queue (depending on topic)"
209,2026-01-06 20:00,for yalls teams.
968,2026-01-07 14:23,"Hi team! < is an LLC account that recently upgraded from Launch. They are eager to request the 409A valuation, but they don't have any units to their cap table, as they're all promised and they are planning conversion to C-Corp this month. Is it possible for them to request the valuation considering this scenario?"
1114,2026-01-07 15:09,"Hi team, I figured since it seems like everyone is in a hurry we cannot truly rush any account. Though I did want to give a heads up about < they of course are in a hurry. They were able to provide some documentation early in their < room> (409A Valuation folder) if that's helpful. We should be getting them activated today. I hope this documentation helps!"
209,2026-01-07 15:35,Hi Vitoria! Are you able to set the account live w/o issuing out any units?
367,2026-01-07 16:27,I realize I wrote this incorrectly but it should not change the value
968,2026-01-07 16:40,Hi Ian! The account is already live because they were free launch and just upgraded it!
209,2026-01-07 16:55,"the link you sent isn't live, its asking for founders stock to be added."
209,2026-01-07 17:00,i also don't see any documents supporting that no units have been issued or the rights and preferences for the units. we'll need that at a minimum to start.
265,2026-01-07 20:15,"the deal is progressing - they have asked for the data template and required info to provide via box/email for each valuation. Runar previously shared the following: • Financial data (historicals and projections) should be as of each valuation date • Cap table data should also be as of each valuation date; I believe that your team has previously provided that to us • The standard way is for your team to request these individually with data specific to each valuation date to keep it contained. • We can create a shared Box folder for you to provide us data for each valuation date. • Alternatively, you can provide us the necessary information for a specific valuation date through email Is there anything else/more detailed I should provide them? Thank you!"
209,2026-01-07 20:16,- is there a template you were using?
232,2026-01-07 20:19,"No, I did not send them any template"
232,2026-01-07 20:20,my list of items includes what they generally provide
209,2026-01-07 20:20,let's have them upload it to box as they have done previously.
232,2026-01-07 20:21,"I have not used Box in that way with them before; I can't recall why I mentioned it, I'd have to look through the emails"
232,2026-01-07 20:23,"they have typically requested through Carta and included most of what we need, other than the cap table"
232,2026-01-07 20:23,"Maybe some of the data provided included the cap table in the file, I just can't recall"
265,2026-01-07 20:28,"If we can provide a template of what our in-platform form typically asks for, that would be great since we have offered them the option of using Box already. Would that be possible? Also, they are asking for a timeline to complete the following valuations once the deal signs/we kick off the process: • 31 December 2024 • 30 September 2025 • 31 December 2025 Would you be able to help me give them a timeframe for completion of all 3 if they commence at the same time?"
232,2026-01-07 20:35,This is their email:
232,2026-01-07 20:36,This was my response:
232,2026-01-07 20:37,"The reason they asked about doing this ""offline"" is because of how many valuations they are requesting"
265,2026-01-07 20:37,So that bulleted list you sent is sufficient in terms of the data they need to provide?
232,2026-01-07 20:40,It's a starting point but we would need additional data based on how they answer some of these questions
232,2026-01-07 20:41,I have a good relationship with them so I can always reach out with any message
265,2026-01-07 20:42,"Ok sounds good, I think they are asking for a starting point so that’s all good"
265,2026-01-07 20:59,All that’s pending from my end if a target timeline for the initial 3 valuations to be kicked off once the deal signs
316,2026-01-07 22:07,"Hi Team, < has a gap from June 13, 2025 and August 15, 2025 that they're missing FMV. It was Carta provided and there was a handful of exercises that were run through us during that time. Before he generates form 3921 should the admin update and add the missing FMV himself? What would you suggest?"
209,2026-01-07 22:12,Hi Jane! if you generate the 3921 forms in the sandbox do you know what they'd put for the FMV at the time of exercise? I think (not positive) that it'll pull in the new FMV but not entirely certain.
316,2026-01-07 22:19,Okay thanks Ian. I'll need to verify with the admin but that's good to know that it may do that.
209,2026-01-07 22:20,"i think it works that way, technically the option holder has the right to exercise at any point, but the FMV might not be known for a period of time."
265,2026-01-07 23:33,would you be able to help with a rough timeline based on prior valuations for the first 3?
232,2026-01-07 23:59,"Well, we would take it one by one because any assumptions made should be somewhat consistent between valuations. Assuming that we have everything that we need, which won't be the case, we would quote them 7-10 business days which could change depending on their responses to questions as well as deciding what they want and what their auditor wants. But hopefully some of these assumptions become clear during the first iteration; our last 2 valuations also play into consistency of assumptions. This process is more interactive with them and iterative than a typical valuation."
265,2026-01-08 00:01,Thank you for the context I can include it in my email to them. Would this be 7-10 days per valuation then? As in 21-30 days total if they won’t be done concurrently?
232,2026-01-08 00:24,"The first one that we do, depending on the back and forths on assumptions, will be the least efficient as we work through what 1) they want and 2) what their auditor wants. After that process, we should be able to gain some efficiencies. We don't do multiple valuations concurrently because any changes on one multiplies. So that means that each one after the first one has been completed will take less time. But I think that timeline is realistic."
1226,2026-01-09 19:11,"Hey team, When pushing back on a QSBS cancellation request, I explained the need of ongoing monitoring and the customer followed up with the following question. Could you help me answer it, please? _The nature of our business hasn’t changed, nor is expected to change, and we are far from having $50M in gross assets on our balance sheet. Given these facts, can you explain to me how we could possibly fall out of compliance? Also, I thought QSBS qualification was determined at the time of issuance (or exercise) and not something that had to be maintained during the holding period to qualify for the capital gains tax exclusion. Do I understand this correctly?_"
383,2026-01-09 19:16,QSBS eligibility has certain requirements that need to be met for “substantially all” of a shareholders holding period. This is very difficult to prove without annual or more frequent reviews. This article from EY explains this <
232,2026-01-09 19:57,Are we waiting on them to sign and then request or something else?
1226,2026-01-09 20:16,Is it ok to share this article with the customer?
383,2026-01-09 20:24,Yep please do
383,2026-01-09 20:24,In fact try and share it anytime we get this specific pushback
265,2026-01-12 01:02,Yes we are waiting for it to sign first! Sent them commercials and answers to their questions last week
1108,2026-01-12 15:21,"Hey Team! Mary Kathleen (MK) from < reached out saying that they requested a 409A valuation last week but it was never accepted because, according to her, the Valuations Team didn't answer to the questions they had. Now she says that the draft report is no longer showing, which I can confirm is actually the case (< Can you please assist? I've looped in <mailto:409a@carta.com|409a@carta.com> via email as well. Thanks!"
1136,2026-01-13 09:54,"Hey Team, I am currently onboarding/moving an old Carta account over to a new one and they have an old valuation request that is pending approval that they want me to move over to their new account. Can you give me some guidance on the best way to do this? As they never approved it on their old account does it need to be redone? It is more historical data as they just got a new valuation. Please let me know your thoughts."
339,2026-01-13 12:48,"Hey I can only speak on it from the Carta US side but typically there are two paths assuming nothing is changing materially at the company (like changing name, country of incorporation, etc) 1. Easy: Have them approve offline, and we just add it to the ledger as final. We'd just make any changes to legal names on the existing PDF (if thats the cause for the move). There is no workflow here for the client to follow but not sure if there is an acceptance workflow on the Carta EU side. 2. Not as easy: Submit a new request on the new account, input all the same details and get the valuation to be identical and release it to the client so they can continue the workflow as normal (if present). We'd just submit the request instead of making the client do it again since nothing is (or should be) fundamentally different."
339,2026-01-13 12:48,Maybe you have some insight here from the val side of things?
414,2026-01-13 12:56,":hey-y'all-yall-texas-tx: The UK is slightly different in that the valuation is only relevant to the extent that you get an HMRC acceptance letter. It looks like this valuation was never filed with HMRC. Having said that, if the client approves it, we could still file it (it's not completely stale). In this context, it could be moved as is to the new account, and they can approve there, and then we can file with HMRC (or a close variation on that). P.S. The points Daniel makes on material changes apply here too, as that would require us to update the report itself. this is your account, maybe you know why it has not been approved yet?"
414,2026-01-13 12:58,are they moving to a Carta US account? I ask because this channel is 99.5% US.
1228,2026-01-13 13:12,In this case they should either approve the valuation on the current account and then you can add the approved valuation to the new account or we can cancel the valuation and they can request a new valuation on their new account.
1136,2026-01-13 15:21,"Thank you everyone! This is not moving to a Carta US account. Could you please direct me to the correct channel to use for next time I have a valuation question? (sorry!) The name of the company did change, but what I thought was interesting was that the document associated with their last valuation used the new name, not the old name. (See screenshot) My question now, is from the fact that they already have a new valuation at a higher share price, is this old valuation request now redundant? Or because they need to stay compliant we need to have it sent?"
267,2026-01-13 17:09,"Hey Team - Could I get your assistance for the following company [< It appears they have made a few updates to their FMV within the 409a page and it has triggered an ISO/NSO split on equity award DO-045. They want to know why the system split this grant. I can see on 1/07/2026, when this split occurred on DO-045, the client modified the FMV. Can you confirm if they made an FMV adjustment and what values were updated?"
209,2026-01-13 17:10,hi Marcus! can you use the 409A ledger audit request workflow for this? it'll tag the right people/team to help pull the information you're looking for.
267,2026-01-13 17:10,Yes I can.
364,2026-01-13 17:38,"The non-Carta 409A Valuation effective: Dec 31, 2024 was originally entered into the platform on 03/11/2025, but was modified on 01/07/2026. Since the ISO/ NSO split is triggered off of data from the 409A Dashboard, we would assume the client increased the FMV to cause a split to occur. An ESR would be need to be submitted to get information on what was modified within the object."
267,2026-01-13 17:40,Thank you Konor. Would you mind creating an ESR ticket then? Is this something we can explore and share with the client?
1228,2026-01-13 18:55,can you link me to their new valuation?
1220,2026-01-13 19:17,"Hey Team, is someone able to determine if < Engineering inc'>s 409a valuation is still accessible? this account has been churned but the client would like to reactivate in order to access their previous valuation. Is this still in the account or has this been deleted as a result of the offboarding? If the valuation is still there, the client will be reactivating their account."
209,2026-01-13 19:37,Hi Brandon! It's still available.
267,2026-01-13 21:16,"Hey Konor - Do you mind seeing if an FMV update was done to the FMV of $101.93 on Jul 22, 2020? I know you cannot see what was the FMV but perhaps you might be able to see if something was updated for this valuation? Looking over the account myself, option grant DO-045 is early exercisable. It previously was not and testing the account in sandbox it would make sense if the client update this FMV to be higher than originally inputed which would trigger the update to split grant DO-045."
364,2026-01-13 21:40,"Sure, I can provide an update on this by end of day"
209,2026-01-14 01:57,can you make sure this gets reassigned? Adam was working on this previously.
333,2026-01-14 03:02,sure thing.
1136,2026-01-14 09:32,of course! <
626,2026-01-14 20:34,"Hey team. < Prime LLC> is a PE-backed company that was granted a 409A valuation before completing onboarding. The client just had a call with me and is hoping to speak with the person who prepared their report, as they’d like to have the report redone. Is there anyone I can connect him with? They would like to speak to the person who did their report as soon as possible (today or this weeks). Thank you!"
729,2026-01-14 20:54,"Hi! A partner, KBC reached out that they are having trouble getting past AI barriers to discuss a valuation with Reboot technologies. Can. loop someone in via email to schedule a call? They are frusterated at this point. I see worked on the valuation incase it is helpful. I will also inform them of the ability to schedule a call in app and to reach out to <mailto:val-operations@carta.com|val-operations@carta.com> in the future. TY!"
729,2026-01-14 21:20,"I see Adam is OOO, do you know who typically helps with these requests in his absence? TY!"
706,2026-01-14 22:14,"Hi team, I'm bringing on a bank to Carta and the client asked - ""can you send me a redacted version of 409a Valuation Report (hopefully a Bank or Financial Services Company)?"""
706,2026-01-14 22:14,Is this possible?
338,2026-01-14 22:24,"This is our sharable example of a 409a valuation using the made up firm ""Meetly"". The reports can look very different depending on the size and stage of the firm but this is a good general overview of what to expect. This is the only example I know of that we can share publicly"
209,2026-01-15 00:38,can you reassign this?
333,2026-01-15 00:41,"Yea, I got it"
333,2026-01-15 00:43,you can loop me in to the case and can you also cc <mailto:409a@carta.com|409a@carta.com>?
589,2026-01-15 17:13,"Hi team, Aylin Phelan <mailto:aylin.phelan@valeris.com|aylin.phelan@valeris.com>, from < emailed me about their 409a request submitted “nearly a month ago” that is still not ready. I just submitted the *Valuation Expedite Request* and I’d like to let you know that there is a < case> (02675376) associated with the request so you can reply directly. Please let me know if you’d like me to transfer the case. Thanks in advance"
626,2026-01-15 17:17,Hey team. Just following up here to check if anyone can assist with this.
209,2026-01-15 17:22,hi Beatriz! can you fwd the thread to <mailto:val-operations@carta.com|val-operations@carta.com>? that will start a case and our team will pick it up shortly.
334,2026-01-15 17:22,"There was bug in the n8n workflow, but this is the request submitted by this morning, associated with the message above."
209,2026-01-15 17:22,- can you keep an eye out for this one and get it assigned today?
209,2026-01-15 17:24,Hi Raphael! Can you move the status to pending Carta and transfer the case to us?
589,2026-01-15 17:25,Sure what is the correct queue to send the case? Centralized comms?
209,2026-01-15 17:26,that'll work
210,2026-01-15 17:50,Yeah. if you haven't already forwarded can you send to <mailto:409a@carta.com|409a@carta.com> instead?
210,2026-01-15 18:00,Assigned to
210,2026-01-15 18:04,"it looks like we reached out to the company < asking for more information before we could start the request, but didnt get a response. can we use the SF case Raphael transferred to revive conversation with the customer?"
367,2026-01-15 18:17,Where is the salesforce case? I'm only seeing an implementation project attached
367,2026-01-15 18:37,"could you follow up with < Parent, LP (PharmaCord)> for the DCF on this thread? It looks like you reached out to them previously"
400,2026-01-15 18:54,"I previously opened and closed a case due to no response, but I just created a new case (#02676343) and reached out to a different financial contact in hopes that there will be a response that way."
367,2026-01-15 18:54,Could you respond on the case in the slack?
