u,t,m
325,2026-04-20 15:26,Hey ! Just checking in to see if we have the green light to pull the details from their old Carta account.
92,2026-04-20 15:41,"Hi - We need to push back on this given the context here. We should not access data from the account that has been offboarded for this long, and they should onboard as a new customer in this case."
962,2026-04-20 17:37,Confirmation of Assignment Doc: < Company link: <
285,2026-04-20 22:32,before we actually pull the trigger on giving this person access to grab the letter do you need any further confirmation of identity/allowance for access? I was able to confirm this email address was an admin at the time of offboarding
962,2026-04-20 22:45,"Hey team, I just wanted to clarify what I need help with. Client went through a state re-incorporation where they changed from an LLC to a c-corp, state of incorporation changed, and company name changed. However on Carta they're entered as a *Ccorp*, therefore when generating the Confirmation of Assignment Doc, is the correct entity type (current) to be entered C-Corp or should we follow their legal documentation that says LLC?"
92,2026-04-21 01:27,No we can proceed based on that
1155,2026-04-21 03:18,"If it's going to be on our letterhead, it's going to be our edited version of it. (Note that all other providers have provided us their letter to countersign.) Here's a draft for to sign for Carta Investor Services, Inc. and Carta Tax Operations, LLC, respectively (I see is out on pat leave). *< - Successor Letter to Andersen Tax (Ngen Partners - FA and Tax)>*"
425,2026-04-21 07:40,can you please assist in Kirk's absence please? cc:
792,2026-04-21 13:09,Hi I am getting an error clicking on the link [see below]
425,2026-04-21 13:11,< I have reshared it with you as editor. Can you please check whether you have access now?
466,2026-04-21 13:58,hi ! fuping here. thank you
1009,2026-04-21 14:07,"thank you! i'm going to send this via DocuSign for your signatures. Context: Clients former FA provider (Andersen) is requesting Carta signature for handoff for their SPV. Let me know if you need any additional info before signing What is being handed off: Access to the ""Work,"" which includes NGEN Mantra’s federal and state income tax returns (for the years 2019 through 2024) and Andersen’s related work papers, including accounting and tax planning/consulting services."
2221,2026-04-21 14:30,Hi I will come back with a response to your queries. Thank you.
92,2026-04-21 18:20,- this client was fully offboarded by Carta?
693,2026-04-21 18:24,Hey Chris they have been churned but securities hae not been cancelled
92,2026-04-21 18:24,Can you DM me a screenshot of their PR page?
693,2026-04-21 18:47,just rechecked and they have all been cancelled
92,2026-04-21 18:56,In general we have required that Carta print in these instances and charge fees for the printing of the Carta certificate. cc: Which law firm is it?
1116,2026-04-21 19:11,Feinberg Hanson LLP
1116,2026-04-21 19:22,"I also just noticed my typo ""paper check"" i meant ""paper certificate"" lol"
792,2026-04-21 19:31,Hi I added some comments/edits in the above google doc. Can you please review and let me know if you have any questions? Thanks
2072,2026-04-21 19:38,Carta is not a qualified custodian and does not offer custodial services.
868,2026-04-21 19:38,thank you!!
693,2026-04-21 20:08,met with the client today and it seems like he is trying just to get historical access.there is no one on the Roles and permissions page but we do have a legal contact in Pano. checking to see if we are able to extend HA for this account?
285,2026-04-21 20:36,"Hey customers who have been churned due to lack of payment and simply want to retrieve data are not a good fit for historical access consideration, that scenario is reserved for extreme exceptions. This customer's failed payment was from March of last year and they retained access until the beginning of this year, giving them significant time to update to a different payment method (and to your point the failure code doesn't match the information they're providing). if you're aligned my suggested response for you would be to inform them we're not able to give access to prior data cc for visibility"
693,2026-04-21 20:36,Sounds great ! Thank you
92,2026-04-21 20:58,"OK - I think you can let them know that we prefer to print the certificate here and inform them of the fees. Here is the card: < If they push back, I think you should confirm with your manager on the best way to reflect this if they are going to issue the paper cert themselves - the key thing is to suppress the affidavit of loss"
92,2026-04-21 21:07,"Here is a proposed response: The MSA is a standardized, publicly available agreement that applies uniformly across our customer base, and we do not produce prior versions for individual customers. The current MSA at < is the governing version of the agreement. Section 14.13 of the MSA expressly permits Carta to update its terms. Any updates apply prospectively and are part of the ongoing contractual relationship. That said, the pricing language in Section 6.3 of the MSA (i.e. ""subject to up to a seven percent (7%) increase above the applicable pricing in the prior Subscription Term, unless Carta provides notice of different pricing at least thirty (30) days prior to the applicable renewal Subscription Term,"") existed in the MSA at the time you signed your contract in April 2023. This is not a new or modified term."
92,2026-04-21 21:09,I would just share this PDF with the customer and confirm it is still in place
285,2026-04-21 21:24,"Hey this has been approved by Daniel, I'm looping in from our ENT CSM team to help take this forward"
277,2026-04-21 21:48,Feel free to loop me into the conversation and I'll take care of the Temporary Access Agreement.
329,2026-04-22 00:16,Please disregard. The team might have been able to get the health checks resolved
330,2026-04-22 08:10,Thanks so much Chris!
1009,2026-04-22 18:23,thread for context <
1155,2026-04-22 18:24,Did you discuss with the tax team?
1617,2026-04-22 18:37,- Chad and I are looped in.
1617,2026-04-22 18:37,We're comfortable / do not believe there will be any issues associated with the extension.
1155,2026-04-22 18:38,Yeah doesn't seem like there would be
1155,2026-04-22 18:38,What have we told the client about that position?
1617,2026-04-22 18:39,We explained that we do not believe it will create any questions/issues. And then he insisted he's been doing tax longer than anyone at Carta and that we are creating significant issues for him based on the extension.
1155,2026-04-22 18:41,"Let’s push back on the letter but offer a call with the tax team - if you want to say you'll support any inquiry (without a letter), feel free. This seems like a relationship issue and should not be made into a legal issue ideally, if you can get him comfortable live and then with the concession if you go through with that."
962,2026-04-22 18:46,"<!subteam^SLXBZUAT0|@legal-team> Hey just following up on this, is there anyone that can help?"
92,2026-04-22 18:47,"Hey - they won't be able to use that process given the conversion to a C-Corp. Given the change of entity type, this will require a new onboarding"
1009,2026-04-22 18:48,"Client asked for this on an escalation call with me today and already had an escalation call with the tax team a few weeks ago where they tried to reassure that this is low risk. Since we may also extend a credit, I can ask client to get on a call for the update and also try to verbally communicate that we'll support (without a letter)"
92,2026-04-22 18:48,- this is a US based customer and we are their transfer agent?
1155,2026-04-22 18:48,please don't offer unless the tax team approves (since they will be the ones that need to deliver on that)
1617,2026-04-22 18:49,instead of a letter can we just say we will include the third bullet free of charge?
92,2026-04-22 18:49,We can only provide support if they are. Here is the relevant process: < We require to use our form
1155,2026-04-22 18:50,"ideally you can get him comfortable without needing any sort of contract amendment on that matter, but sure if you are comfortable offering that"
962,2026-04-22 19:00,"Hey Thank you for your help on this! Just to confirm, even if they are already added on Carta as a C-corp with their new company name - they still need to re-onboard? From a Carta standpoint, the only thing we need to change is their state of incorporation from Ohio to Delaware."
92,2026-04-22 19:07,Hey - let me know if you want to discuss live in the office - but can you give me the timeline here? E.g. customer onboarded /went live on Carta as an Ohio LLC - now they have reincorporated as a [state] corporation?
92,2026-04-22 19:07,or did they get mistakenly onboarded as a corporation initially or do that through launch instead of as an LLC?
986,2026-04-22 22:10,Additional context and prior discussion < Tagging for viz.
92,2026-04-23 06:10,- can you confirm that these shares of Jarrett Streebin are currently locked due to control agreement in Carta. < is the related thread I think.
92,2026-04-23 06:11,The question I want to know is: Are all EasyPost shares held by Jarrett Streebin and the Jarrett Streebin 2019 Trust locked due to control agreement? Who are the full access admins on this company's account ?
92,2026-04-23 06:13,Are there are any US incorporated companies here? Or are all incorporated in Singapore?
330,2026-04-23 08:59,"Thanks so much for sharing Chris - I'll speak to the customer first to see if they can add the auditors, otherwise I'll share the form and follow the steps!"
92,2026-04-23 14:12,Just to confirm are they incorporated in the US?
330,2026-04-23 14:13,Yes they are! and we are added as their Transfer Agent
1009,2026-04-23 15:32,Slack thread for context <
330,2026-04-23 15:43,"Hi , EY has asked that they need us to sign the below. Would you sign this or could you please point me to the person who would? Thank you!"
277,2026-04-23 16:03,"Full Access Admins: Caitlin Jenkins - Assoicate General Counsel Carly Anderson - Director, People Business Partner Celeste Maggard - Compensation and Benefits Manager Scott Paraker - Legal (external Gunder) Saravanan Subbiah - Corporate Controller (primary contact, but only an Editor)"
277,2026-04-23 16:03,Adding Admins Services who are also working on this: • Case # 02816853 • Case # 02816836
92,2026-04-23 16:08,Thanks - sorry a few more questions: • This just came over directly from the CEO's lawyer or CEO himself? • Did they make any asks or other context in the cover email? • Were any of the company full-access admins copied when they sent it over?
1569,2026-04-23 16:10,"Yes, CS-889 and CS-888 issued to Jarrett Streebin, Trustee of the Jarrett Streebin 2019 Trust, dated May 13, 2019 were LOCKED due to Control Agreement in place. Locked is place on 03/01/2024"
1155,2026-04-23 16:11,"please see data deletion request from churned FA client. Can we accommodate? If so, I can draft the confirmation."
1155,2026-04-23 16:14,"what product is ""software only""? Carta Fund Financials?"
1569,2026-04-23 16:16,copy of the control agreement.
92,2026-04-23 16:17,can sign or Eli when he is back next week
1569,2026-04-23 16:20,the email come from Celeste Maggard who is the company Compensation and Benefits Manager- she has Carta Full Access.
1569,2026-04-23 16:24,"Under 02816853 the case comes from a Call. I'll refer your second question to as the case do not say anything they asked. But its a cold call, asking for the CSM Contact information. On the Case only Celeste Maggard and are on the email. So no other Admin Ccd on the email."
1569,2026-04-23 16:26,Under case: 02816836 with LU they request to place a hold and the request comes from Caitlin Jenkins- Assoicate General Counsel Carta FULL Access (on the email no other admin ccd)
1009,2026-04-23 16:27,that's right - product is Carta Fund Financials
277,2026-04-23 16:30,"I received two seperate emails. 1. From EasyPost GC Peter Chess (not a user on the Carta account), notifying me I would recieve an email from Jarrett Streebin's (CEO) personal attorney. 2. From Scott Nyitray (BurnettTurner Law Firm) with the Court Order but not instructions."
330,2026-04-23 16:32,Thanks Chris!
1155,2026-04-23 16:55,Please use the NDA workflow in - it will tag in the right team members
1190,2026-04-23 16:56,Hi Sam I tried that first but it says I don't have the right permissions to use that workflow
1155,2026-04-23 16:57,can you please help look into this? cc for NDA coverage
1528,2026-04-23 17:05,"just out of curiosity, when did you send the prospect the MNDA link?"
1190,2026-04-23 17:09,last week on friday!
1695,2026-04-23 17:14,"I ckd the workflow settings and its open to all in that channel, and has been used recently. I know Rima looked into another issue on a separate workflow so maybe it was just a one time issue. - if you encounter the issue again can you please send me the exact error message you're seeing - we'll try to see if we can resolve."
1190,2026-04-23 17:15,it has a little lock and I cant click it!
1155,2026-04-23 17:19,There's a different workflow in (different channel) that's the right NDA workflow actually! The one you tried to use was a different one that's now been deleted
1190,2026-04-23 17:19,"got it, sorry about the confusion!!"
693,2026-04-23 17:38,question here from the client ...if they come back to Carta are we able to transfer the data to the new account. They are asking as they have no records of the transactions that were placed in the system
1528,2026-04-23 18:01,"once you submit in the we can pick up there to get this closed out! We just need it for tracking purposes, apologies for the duplicate work"
289,2026-04-23 18:46,"Hi Team. Thank you for your help here. the request came from a Full access company admin Caitlin Jenkins. She CC'd Peter Chess on the thread who forwarded the document (Court Order). Upon reviewing Jarrett Streebin's holdings I noticed there are 3 certificates that are not locked (CS-887, CS-890 and CS-646). I'm asking the admin to confirm if all 3 should be locked."
1569,2026-04-23 18:51,"The 3 securities listed below are not currently locked. I’m requesting your approval to proceed with locking them. Also, can the court order be added in Carta as a supporting document for reference?"
92,2026-04-23 18:55,We shouldn't lock without direction from the company.
92,2026-04-23 18:58,"- thank you - when you reach out to the admin, I would say something like: Carta defers to the company on how it wishes to reflect the Court Order provided related to Jarrett Streebin and his related trust in Carta. Please confirm if you would like us to take any action in Carta, including placing restrictions on the certificates and attaching the court order as an associated document. Note that certain certificates related to Jarrett Streebin are already subject to restrictions in Carta due to associated control agreements."
277,2026-04-23 18:58,"Caitlin Jenkins - Associate General Counsel referenced by in her support case, is a Full Access user"
92,2026-04-23 18:59,Thank you - yes we should only be communicating with full-access users on this
92,2026-04-23 18:59,don't copy anyone else
289,2026-04-23 19:00,I removed the individual that shared the document and requested the admin to confirm which certificates should be locked and if this document should be associated to the locked certificates.
92,2026-04-23 19:01,"- personal log in history is a no go, but this guideline doc describes what you can share: < Ideally we can just direct them to the Transaction Audit report for self service"
281,2026-04-23 19:05,"Perfect, thank you!"
1569,2026-04-23 19:12,"Would an email confirmation from the company administrator be sufficient, or would you prefer a formal letter addressed to Carta signed by company admin with court order attached as reference? you want the second right?"
289,2026-04-23 19:31,"The admin just responded: _""Yes, it should be all certificates and shares under Jarrett’s name including the Trust and Corp accounts. You can use the document provided to be associated with those holdings as well.""_ She added *Peter Chess* who is not listed on the company's Users and permissions page requesting to not remove him from the conversation."
92,2026-04-23 19:43,OK - don't have access to the full conversation but this sounds like she has instructed us to lock
962,2026-04-23 22:35,Hey I just got confirmation that the company was onboarded to Carta as a C-corp from the beginning and this is the contract they signed. Here is the slack thread for additional information shared from our CSM team. <
765,2026-04-24 08:38,Thanks - I can sign this morning
330,2026-04-24 08:42,Thanks so much !
1765,2026-04-24 13:52,"Hi team, I hope you are doing well. What is pending to complete the letter? Can we send the doc that posted to Andersen? Please note that client is pressuring us to complete the onboarding, so it is important to start receiving the docs from Andersen."
286,2026-04-24 14:28,Company Link: <
92,2026-04-24 14:33,- are these locked due to control agreement?
986,2026-04-24 14:46,"Yes, I believe all of them are incorporated in Singapore, but I can double check that if you'd like me to."
1569,2026-04-24 15:03,no they are not under control agreement.
92,2026-04-24 15:06,- can you DM me the Transfer Agent Authorizations (one sample one is fine)?
92,2026-04-24 15:07,"It seems like we worked on a control agreement for Jabbok Schlacks and William Schlacks, but don't see those cert numbers referenced above"
2221,2026-04-24 15:55,"Please see my responses below, 1. LPA is dated 09 October 2024 - Yes 2. Managers list is correct - Yes, since Vauban Capital limited as manager is jointly represented by Vauban Capital Lux Sàrl (Category A manager) and Zedra Management Services Sarl (Category B Mananger). Can you please confirm 3. Did we confirm the sub docs and the eligibility of the LP (including wrt KYC) already? - No, they wanted to check if this route is possible with the bank initially 4. Did the LP sign the sub docs and is just waiting for us to countersign? - No, they wanted to check if this route is possible with the bank initially 5. Amount of subscription is correct - Yes (this was already updated from the client side) 6. What goes in the ""Partnership Interests"" box? - 0.52% cc:"
1507,2026-04-24 16:03,"Yes, manager list is correct, the address and reg no. needs to be added though. The signatory for the Vauban Lux GP, should be the same as for Vauban Capital Lux i.e. two signatories each (Vauban Capital Limited + Zedra). The header + signatory incorrectly mentions SABAH.FUND *SCS.* Sabah is not an SCS, but an SCSp. (this was correct in the original version, but changed in the resolutions, not sure why)"
1155,2026-04-24 16:04,Thanks all. We can't sign the resolutions until we've confirmed the sub docs and eligibility of the LP (including wrt KYC) - because that's what we are saying we already did.
1009,2026-04-24 17:06,- i have the signed letter. will follow up with the client in our cworld thread
2072,2026-04-24 22:49,We have a policy limiting POAs to 90 days maximum. A permanent POA arrangement won't be feasible under our standard terms. The fund would need to renew the POA every 90 days.
1569,2026-04-24 22:54,"This confirms that the safekeeping-locked certificates issued by Simpler Postage Inc., DBA EasyPost (CS-887, CS-890, CS-646) to Jarrett Streebin, Trustee of the Jarrett Streebin 2019 Trust dated May 13, 2019, have been secured/locked as requested and approved by the issuing company in accordance with the court order."
2072,2026-04-24 22:54,"Hey Ridwan, not entirely sure the ask here. If Tass Vision hasn't been paid, they are indeed correct that they never became a shareholder and are defaulting. What do you need from legal?"
92,2026-04-24 23:54,I don't see anything in the control agreement or the Transfer Agent authorization that we need to consider before completing offboarding. I think you can go ahead and complete it
1507,2026-04-25 18:27,just to check the notice whether there is no other legal implication for Carta/Vauban as AIFM + a heads up that it may happen again for this Fund with other portfolio companies.
286,2026-04-27 13:03,"Thanks, . I will proceed with the cancelation of these certificates and the offboarding."
286,2026-04-27 15:23,"Weird thing is that I'm not being able to cancel these certificates as shown below. By using Developer Inspect tool, I found that the error is due to the the system attempting to create a cancellation transaction that references an original certificate but the validation fails because that certificate either doesn't exist or doesn't belong to that corporation, which doesn't really make sense. I'll have a tech lead looking at this issue. Thanks again for your help, team!"
992,2026-04-27 15:54,hi checking in here
44,2026-04-27 16:15,Hi team - we don't have an automated way of doing this today so it'll have to be custom engineering work. We'll need guidance on what data should be deleted and whether or not we need to retain anything for audit/reporting purposes for any period of time.
44,2026-04-27 16:17,Can we get on a quick call to discuss?
44,2026-04-27 16:18,fyi - just a heads up on possible data deletion.
1009,2026-04-27 16:48,"They're looking for confirmation that all of their firm/entity data is deleted from Carta. Currently, the Carta platform has been updated to remove firms/entities from their view, but they want to make sure the data is deleted as well. They don't want to change their current view which reflects RiverPark's investments. I can schedule a quick call for us to discuss"
1009,2026-04-27 16:53,Invite sent during the 2nd half for show and tell - let me know if any conflicts. I can update if so
289,2026-04-27 18:31,Thank you ! I'll let the client know. I appreciate the help here.
962,2026-04-27 22:09,Hey given the information that they were onboarded as a C-corp on Carta do we still want to change our process of updating the state of incorporation on Carta? Attached is their conversion document they provided as well. We only have one AOI on file as of 6/30/2017 that is < here in their company documents> on their Carta account.
2074,2026-04-28 02:08,CIMA's Office Relocation announcement - < We have used the address - < which consists of PO Box. Consent letter saved - < Original approved template - < cc
2221,2026-04-28 09:11,"Hi The client confirmed they can remove the KYC and subscription sections as per our legal team's advice. They are eager to move forward with the resolutions so they can verify wire transfer requirements with their bank in Azerbaijan before onboarding the LPs. Given their previous banking issues, they want to ensure everything is cleared on the bank's end first. Could you please advise if we are cleared to proceed with the resolutions and what the next steps will be? cc:"
1155,2026-04-28 13:07,We didn't advise to remove those sections. Carta cannot provide legal advice to clients. Please do not represent to clients that we do. I'm saying you need to collect and verify all the subscription documents and KYC of the LP before we can provide any resolutions about admitting them. We absolutely cannot admit them blindly.
1155,2026-04-28 13:09,Is Integrity MMC a prospective LP?
2221,2026-04-28 13:21,"Hi , Apologies for the misunderstanding—noted and understood on the legal advice point; I will ensure this is clarified with the client immediately. To clarify, my previous note was based on an internal discussion. Regarding your question, *Integrity MMC* is indeed a prospective LP."
92,2026-04-28 13:22,Hi - how many certificates are there under the report? Want to DM it to me so I can take a quick look?
1507,2026-04-28 13:32,"Hi , We only discussed internally that the legal team is correct that KYC needs to complete first prior to signing the legal documentation, unless there are other solutions. If there are other solutions, it would have to be proposed by the client and their lawyers and vouched by our legal team here. As mentioned, we cannot provide legal advice."
2221,2026-04-28 13:35,Hi apologies for this confusion—noted and understood on the legal advice point.
92,2026-04-28 13:59,- what expectations have been set with the customer on this process? Did we previously tell them that we would only need to have them sign the state reincorporation assignment in order to get their account updated? How many SH do they have and what would be the lift of reonboarding here?
1155,2026-04-28 14:43,"Can you ask if they can check with their legal counsel if the bank in Azerbaijan will accept resolutions that generally state the fund intends to raise from LPs in the country and they need to establish a bank account for that purpose? If so, please have their lawyers adjust the language for our review."
1507,2026-04-28 15:08,"hi unless I misunderstood your query, the resolutions is not for opening a bank account, but for the banks to accept releasing the cash from Azerbaijan to Luxembourg. (they previously blocked the release because the fund is a partnership and not a corporation). The resolutions is a test to see if the bank will accept it as supporting document. If this works, they will be able to admin Azeri LPs directly to the Lux Funds without going through the Dubai SPVs."
1155,2026-04-28 16:09,Sorry - Lux banks?
1155,2026-04-28 16:10,"Hey, those are questions for Delivery. Please ask the FA team on this client"
1155,2026-04-28 16:11,"In general though, to make sure we align with FA - Carta is doing no pricing. Manager provides the valuations."
962,2026-04-28 16:16,"I have mentioned to the admins that we have an internal process and we require the company to sign a legal document, Confirmation of Assignment, in order for us to update the state of incorporation on their Carta account. I have not mentioned anything about the LLC being on our C-corp platform or the potential of having to off-board and re-onboard with the customers. From a Carta standpoint, I would assume the lift to re-onboard would be minimal because the Cap Table is small and simple with only 17 stakeholders. But I don't normally assist with the logistics for companies to off-board and re-onboard so I cannot speak on that behalf. any inputs on this from the CSM side?"
1507,2026-04-28 16:19,"Nope the banks in Azerbaijan. The client provided another idea - there are already LPs which have been fully KYCd and signed sub docs into Sabah Fund, but never managed to make capital calls because of this restriction. So in this test case, they would now like to switch in the resolutions ""Integrity MMC"" (a potential new LP) to one of the existing LPs. I see no issue in that case, what do you think?"
1155,2026-04-28 16:22,"Agreed, thank you!"
92,2026-04-28 16:29,"The purpose of the reonboarding is for maintaining our TA records of the prior entity and starting fresh. This conversion is more than a year old, so pushing the onboarding / reoffboarding doesn't help as much with that at this point. - summary of this is that this company was previously an Ohio LLC when they were onboarded to Carta in 2021, but they were onboarded to the platform as a C-Corp. They converted from a Ohio LLC to a Delaware C Corp in Feb. 2025. Do you have thoughts on how we would handle this from a TA reporting standpoint?"
1534,2026-04-28 16:40,If they are changing the entity structure we would need to issue new certs. We typically offboard and re-onboard. We would need to send the new entity name to DTCC.
92,2026-04-28 17:11,"Agree Rosemary - I understand we are a bit late here and there were issues with their initial setup, but agree a reonboarding of the C-Corp with an incorporation date of when the Delaware corp was created is the preferred path here"
962,2026-04-28 17:13,Super helpful! Thank you and I'll loop in an account specialist to help facilitate the off-boarding and re-onboarding with the customers directly.
1155,2026-04-28 18:17,which parts are you going to insert Scott's info in?
792,2026-04-28 19:07,"Hi thanks for the notification and updates. I've updated the address in our template CIMA Consent Letter. I am unable to review your version as I don't have access to the box folder, so I am tagging for support when you both are online."
2072,2026-04-28 21:42,another Reg S-P
835,2026-04-28 21:43,I think that would be - AUTHORIZED SENDER/RECEIVERS FOR BUSINESSES
792,2026-04-28 21:45,"Hi please see approved response: Carta operates in alignment with Reg S-P through enterprise-wide privacy and information security controls, FA-specific operational procedures, contractual requirements, and third-party governance, including the 72-hour notice commitment for any Data Incident. Please note that Carta will only provide a notice of a Data Incident that affects your information specifically. If you need any additional documentation, please see < Can you confirm the full name of the client please?"
1155,2026-04-28 21:55,Can you confirm this would be just setup permissions and not release permissions?
835,2026-04-28 22:13,"Yes, we are asking only for initiate payment permissions."
1155,2026-04-28 22:15,But the form does not reflect that - can you please have the bank confirm that the form setup is correct for that purpose and where Scott's name would be entered?
1155,2026-04-28 22:16,"It's difficult to approve a legal agreement without being sure what it looks like when it's fully filled out, because it can affect the legal impacts."
835,2026-04-28 22:16,"Yes, of course!"
792,2026-04-28 22:17,"I found the client name in SFDC. Does the client have a Carta alias email address? If so, we can provide that in response to this request: You will provide a clear point of contact (email/phone) for incident notifications and escalation."
857,2026-04-29 00:01,New Legacy Group is the full name
813,2026-04-29 02:10,Thanks I have attached the file with screenshot below (re updated CIMA address) for your easy reference. do let us know if everything is ok. thank you. cc
793,2026-04-29 02:37,Thanks I'm fine with the revised version with the updated CIMA address. cc
425,2026-04-29 08:28,"Hi we had a call with the client to explain our position however he cannot advance with the registration of the fund in spain without the notarisation of the SPA. As such, he proposed the following POA for Vauban: < which basically refers to Vauban as the liquidator of the previous fund in luxembourg. He also mentioned he consulted a legal advisor in Spain and the advisor supports the approach. Grateful if you could confirm whether this approach is feasible for Vauban? cc:"
92,2026-04-29 13:22,- is this related to the incident that is being discussed in the security incident channel?
1235,2026-04-29 13:36,Do you have a link to the thread?
1235,2026-04-29 13:38,"No, this is a separate incident that occurred yesterday"
92,2026-04-29 13:46,"Got it - can you please report this using the ""Report Security Event"" workflow in ?"
92,2026-04-29 13:51,"Hi - you can send the word doc to a full access admin at the company. I have included it here. One note to flag - the control agreement process is used for when the security is to be locked on the platform and not printed as described below: • Carta locks the certificate(s) representing the securities as subject to the control agreement, which prevents transactions from being completed on the securities without Carta involvement. - Carta notates each locked certificate as subject to a control agreement and attaches the control agreement to the certificate. There will be no separate paper stock certificate created for this. If they are looking to provide a paper stock certificate to the lender, Carta needs to print and provide this for them, and it is a separate process from the control agreement process"
1155,2026-04-29 14:52,"No, we are not"
1155,2026-04-29 14:53,They can use a platform like <
1568,2026-04-29 14:54,Thank you for the document and for clarifying. This admin is trying to determine if completing the control agreement process or if getting a paper certificate to pledge is more time efficient. Do you know how long the turnaround time is for the control agreement process? I will reach out in < for the timeline of converting to a paper certificate !
1155,2026-04-29 14:55,"There are other ways like finding a CPA or attorney, but please note we cannot provide legal advice to a client"
1155,2026-04-29 14:55,But we are not a CPA firm
92,2026-04-29 14:59,"We can process a paper certificate relatively quickly for them, but they should know that there are fees associated with it (I believe $500). cc: to confirm on details. The control agreement is not signed by Carta, so timing is more dependent on their speed in completing and providing us the fully-signed control agreement. Once they provide it we can reflect it on the platform quickly."
27,2026-04-29 15:07,"thanks ! I'll provide this platform to the client. and just to confirm, are we okay to suggest that they find a CPA or attorney as well?"
1155,2026-04-29 15:09,Yes but please do not offer it as from Carta legal - just that we are aware that other clients do that
27,2026-04-29 15:10,"understood, thank you!!"
1568,2026-04-29 15:32,"In addition to the fee for a paper certificate, do we have an estimate for how long shipping the certificate would take?"
92,2026-04-29 15:35,"This < has some additional information, but will defer to Jessel to confirm on timing for printing and sending out via FedEx"
1569,2026-04-29 16:24,"*Stock Certificate Options and Fees* 1. *Copy Stock Certificates* ◦ *These certificates include a ""COPY"" watermark.* ◦ *They are free of charge and can be printed by the recipient.* ◦ *Instructions: Follow < support article> for steps on printing stock certificates.* 2. *Certificates Without ""COPY"" Watermarks* ◦ *Designed for use by Registered Investment Advisors (RIA).* ◦ *Carta charges the issuing company the following fees:* ▪︎ *$75 (delivered within the U.S.)* ▪︎ *$100 (delivered outside the U.S.)* 3. *Paper Stock Certificates for Personal Use* ◦ *Carta charges the issuing company the following fees:* ▪︎ *1–5 certificates: $500 per certificate (plus tax).* ▪︎ *6–10 certificates: $300 per certificate (plus tax).* ▪︎ *11+ certificates: $200 per certificate (plus tax).* Please let me know if you have question."
1569,2026-04-29 16:25,"If mailed outside the United States, delivery typically takes 3 to 5 business days via FedEx International Priority. For shipments within the U.S., FedEx Priority Overnight ensures next-business-day delivery by 10:30 a.m. to most businesses and by noon to most residences."
540,2026-04-29 17:26,"hi team, following up on this < in case it got missed"
1155,2026-04-29 18:41,We do have rights to use aggregated and anonymized data as part of the Carta contract with our client at < We do not have an opt-out mechanism for portfolio companies of Data Collection clients. All use remains subject to confidentiality obligations and cannot be identified back to the source company.
532,2026-04-29 20:45,"Please disregard the request, this has already been solved. Apologies."
868,2026-04-29 20:57,thank you!!
868,2026-04-29 20:57,so we're all good?
532,2026-04-29 20:59,Assuming so — sent them the consent letter.
1998,2026-04-30 08:49,"the short answer is no, Carta’s internal policy strictly prohibits the acceptance of third-party payments. The funds must be returned. I'd like to have more details on this affirmation: ""_client chose to not do KYC on any investors_"". Who is performing customer due diligence on the investors then? Have they outsourced CDD to a vendor other than Carta? Thank you Cc:"
1508,2026-04-30 08:55,The SPV is US based. From my understanding the client has the option to not perform KYC on investors due to the jurisdiction can you confirm?
1998,2026-04-30 09:53,"Could you please confirm whether the US client signed the EL with VTL, or whether VTL is simply supporting eShares (Carta US), the actual party to the service agreement?"
1549,2026-04-30 10:12,I confirm this client contract does not include performing KYC on LPs. EL is signed with VTL
2179,2026-04-30 12:01,"Hi Firstly, the immediate return of the payment needs to be facilitated. I strongly agree with position the funds received from an account not in the investor's name cannot be accepted. This constitutes a third party payment and, absent any prior KYC or compliance approval, the funds must be returned without delay. Please confirm the timeline for returning these funds and who is actioning this. I would like to be kept in the loop. Regarding the KYC gap, I have a some questions that need to be answered before we can properly assess our exposure here: 1. At the point the EL was signed with VTL, was KYC performed on Creator Ventures Rorra SPV I LLC as the client entity? Please confirm, and if not, clarify why not. 2. Who is performing KYC on the LPs? The contract scope excludes Carta/VTL from KYC on LPs, but that responsibility cannot simply be waived. Has the SPV confirmed it is performing its own investor level KYC, or has it appointed a regulated third party to do so? We need written confirmation of this arrangement. • If no CDD is being performed on LPs at all, this is a material concern regardless of the SPV's US jurisdiction. VTL as the contracting entity operates under UK regulatory obligations (MLR 2017). Where we are providing fund administration services and are aware that no investor level due diligence is in place. Ensure the funds are returned no later than close of business tomorrow Friday 1st of May 2026 and provide responses to my questions no later than Thursday 7th May 2026. If you have any issues addressing this, please raise this. I will also be flagging this to and as this raises a compliance issue beyond this Client, but our controls as a whole where we do not have any controls to stop 3rd Party Payments without prior compliance approval. cc"
1549,2026-04-30 13:42,"hi to confirm, we have been engaged for Formation and Administration of this US SPV, so we used the US In-app Formations process. 1. Upon submitting the EL details on Carta Edge, the platform confirmed ""KYC approved"" for this entity. This is due to the fact that the GP of this SPV is already under Carta administration, so we have their (and the associated individuals') documentation on file. The SPV documentation itself we helped to produce afterwards. 2. Upon confirming with the team internally and with the client in writing that KYC is not included in the contract, the LP KYC product was disabled for this SPV. The current process does not include collecting written confirmation from the client regarding KYC being performed, but we can add that if we now know that it is necessary. Before we collect, it would be good to clarify what was agreed with the client during the Sales process. in your discussions with the client about KYC, what was their approach? Did they confirm they would perform it or that they have a 3rd party engaged for this? Are they aware they still need to perform KYC? Thank you! feel free to add any more detail in"
