u,t,m
134,2026-02-27 14:50,or when you have time. Thanks
1089,2026-02-27 14:58,is there someone who can confirm this pls?
149,2026-02-27 15:00,can Varsha use her work laptop in India?
1360,2026-02-27 15:10,India is not restricted as per our < work Policy>
149,2026-02-27 15:13,Thanks appreciated Sir!
511,2026-02-27 16:18,- this part of the thread isn't resolved (the RSA key pair). Can you/someone help here?
620,2026-02-27 16:37,"I was able to deny your request. As for the RSA, IT are the owners of Slack. They might have more insight on these type of request."
511,2026-02-27 16:38,This is more of a Snowflake question than a Slack question. Still an IT question?
620,2026-02-27 16:40,"Oh, probably more related to"
1328,2026-03-01 22:51,Confirming these are not Marketing campaigns. Per the above message it looks like this is an internal campaign run by with the OoCEO
134,2026-03-01 23:43,"There you have it - a good person to reach out to is , looks like it's cause you reached a certain tenure. Thx !!!"
1947,2026-03-02 09:34,"Dear Team , Upon checking, I noticed that the request has been approved. However, I am still unable to access the KYC tools from my end. Could you please assist in reviewing this?"
1360,2026-03-02 14:16,please try now
1136,2026-03-02 17:39,"Hey team! I have already approved ’s access to the EmailAdmin Tool twice, but it seems that my approval is not working and when he searches the app in his okta it is not available for him to use. Could you please check on that? Attached you will find the screenshots of my approval (last one is from today 02 March)."
290,2026-03-02 20:39,"hi team, can we remove the `Teleport - Accelex` app from okta, it should no longer be in use. thanks!"
620,2026-03-02 20:48,"Hello , Are we able to remove the following? Apps • Teleport - Accelex API • Teleport - Accelex (SAML) • Teleport - Accelex Bookmark Group • ACX-Teleport-Group • ACX-Teleport-General-Group • ACX-Teleport-Custom-Role-Group • ACX-Teleport-Product-Group • ACX-Teleport-Approver-Group"
290,2026-03-02 20:48,yes i believe so cc
300,2026-03-02 20:58,"so my initial goal is to remove the ""Teleport - Accelex"" item from Okta (see screenshot). can verify but this should not be used by anyone else. For the apps + groups above, if we remove them, can they be easily restored? (ie: is it infra-as-code that we could revert?)"
620,2026-03-02 21:01,"To confirm, when you say “remove it from Okta,” do you mean hide it from users or deactivate the application entirely? Only group managed by IaaS is ACX-Teleport-Group."
684,2026-03-02 21:22,"I understand the preference to avoid django admin here and in general, however, given that these would be temporary (until the migration is done, target end of June), building new staff tools seems like overcomplicating it. Django admin was chosen due to the simplicity - but I'll take a stab at the metabase dash, thanks for the recommendation"
690,2026-03-02 21:24,"yes, if the data delay is acceptable, Metabase is your best bet"
690,2026-03-02 21:24,happy to help with that as well if you need!
300,2026-03-02 21:38,"at the moment i'd like to hide it, as a forcing function. No one should be using it, but if they can't log in, then that's strong proof that it's not being used."
620,2026-03-02 21:58,"If there are no objections, I will disable the application. Hiding it only removes it from users’ dashboards, whereas disabling it prevents any authentication from occurring."
300,2026-03-02 22:01,and is that easy to undo? (hopefully we won't need to; just trying to understand)
620,2026-03-02 22:20,"Yes. The only thing we will need from your team, is a new Accelex token for SCIM."
300,2026-03-02 22:28,"ok, please proceed with disabling the application in Okta"
620,2026-03-02 22:56,We can talk about the group at a later time.
1014,2026-03-02 23:37,"Hi Team, my CW staff account got deactivated. Can someone assist with this? <"
1014,2026-03-02 23:44,I have already provided the requested details in the request
1014,2026-03-03 00:10,- can I get some assistance on this if you have a second?
620,2026-03-03 00:23,Aldy will be able to assist.
1947,2026-03-03 00:47,"Dear , upon checking, still showing the same."
134,2026-03-03 01:09,"couple of questions 1. what happens when you click on Select Account, (I zeroed in, on that part of the screen, and showing below):"
134,2026-03-03 01:11,2) see if this PDF of Carta World give you some helpful tips:
134,2026-03-03 01:11,"cc: do you have time to review this website with , as well? If not, I'll try to spend some time on a Zoom call - but there is a time zone difference"
134,2026-03-03 01:13,"I think this is all good, 1) ^ see that it's closed 2) Julia has a license for LucidChart"
1947,2026-03-03 01:38,"Dear , thanks for the guru guide. I believe the Carta Access is fine but only the KYC compliance tool access still not working."
134,2026-03-03 01:39,"If you click on the Globe icon (I think it looks like the planet Saturn with a ring around it, what happens when you click there. shown below:"
134,2026-03-03 01:41,looks good
134,2026-03-03 01:43,"but I didn't see your answer to my 1st question: couple of questions 1. what happens when you click on Select Account, (I zeroed in, on that part of the screen, and showing below):"
1947,2026-03-03 01:44,able to see the list of entities....
134,2026-03-03 01:47,"what happens when you clear cache and cookies copy and paste this into Island browser: <island://settings/clearBrowserData> match my screens, shown below(click on MORE drop down) and then select All Time: Click Delete Data"
134,2026-03-03 01:48,then Quit Island browser completely (command + Q button) and then re-open Island browser again
134,2026-03-03 01:48,"start off with < --- you'll have to sign in again and then try the Carta staff, and then try the KYC area again"
1157,2026-03-03 09:25,"Hey, reaching out to reopen this as I still can not access it, I have included screenshots below which show that I am still able to request access and that its not in my apps."
1653,2026-03-03 10:00,"Hi Team, new here I have requested access to Carta but not yet granted. Do I need to provide anything further?"
149,2026-03-03 10:24,Hi thanks for this follow up. Your access request is being reviewed by the team (see screenshot)
1653,2026-03-03 10:24,Thank you so much for your assistance on this matter!
750,2026-03-03 14:26,"Yes, all good!"
828,2026-03-03 15:40,"Hey team, can you please assist with this request? needs access to FAX/CWorld - for reference, you can mirror the permission level currently assigned to . Also, if this is not the best channel and you can point us in the right direction, that would be very helpful. Thanks!"
1360,2026-03-03 15:50,cworld was already granted
1360,2026-03-03 15:50,here are the instructions for FAX- <
868,2026-03-03 16:01,Thanks these instructions worked.
99,2026-03-03 17:07,"Hi team, Can you please enable (`<mailto:simon.potter@carta.com|simon.potter@carta.com>`) Carta staff account in production/sandbox/preprod? He does currently have access via Carta and can login, but upon logging in sees a screen stating that his account is empty Thanks"
284,2026-03-03 18:52,"Hey team, I'm looking to change the admin ownership for Dockerhub and Sonarqube <"
284,2026-03-03 18:54,"accidentally i've created two tickets, feel free to close one. thank you for your help!"
134,2026-03-03 19:34,when you get a chance
1616,2026-03-03 22:30,"Hey team, I'm looking to change my Django admin permissions. I'm an engineering on the Valuations team and was hoping to get my permissions to match (another eng on val)"
1361,2026-03-03 22:35,please request the change using the link above
1157,2026-03-04 16:45,"Following up on this, if you could see my response to the thread, I am still facing this issue and can not access EmailAdmin after being approved"
1136,2026-03-04 17:28,"hey , I am not so sure about this one. As you can see from my screenshots I had approved the request. However, if you take a look at Emre's - the feature is not there available for him. Not sure if the approval is going through, you know? Could you help investigate?"
134,2026-03-04 17:32,"(if you're not getting any answers, perhaps another person would be a good place to start). Context Mandrill/Mailchimp was retired by Carta for org wide use, replaced by EmailAdmin tool: <"
134,2026-03-04 17:33,I think Jonathan Lucki might be a good place to start with your question and/or just the setup process for EmailAdmin tool
247,2026-03-04 18:18,"Hi Team, Shawna brought this up last year. Is this something we need to do? What patterns do we follow with other vendors regarding data retention for sensitive data? cc:"
620,2026-03-04 19:54,"Hello , Thank you for you inquiry. is this something within your scope?"
1362,2026-03-04 20:04,Thanks ! This appears to be geared more toward legal/privacy with the data retention asks for vendors.
620,2026-03-04 20:51,"Hello , is this something you can assist with?"
1011,2026-03-04 21:58,There isn't anything standard on legal's end that is done. We try to ensure data erasure is in the contracts - is that what you're asking?
21,2026-03-04 22:01,"Hey Team, unsure if this constitutes a security even but we want to flag. I have received requests to add two users to our 1PW vaults. These emails do not match their profiles and appear with digits <mailto:1456@carta.com|1456@carta.com> for example. Can someone help me take a look? Details in thread."
21,2026-03-04 22:03,"Hey Team, the two users are and cc"
600,2026-03-04 22:23,"The ""Carta Restricted"" < classification policy> states: ""Sending this data (PI) to vendors would require classifying them as a sub-processor."" We want to confirm with InfoSec/Legal that Anvil is classified as a sub-processor for SPI and that it is fine to send SPI to them. Additionally, we want to know if we can keep the data stored on Anvil's side. If not, we will have to do what is mentioned in the screenshot and purge data in anvil."
1011,2026-03-04 22:26,Anvil is listed as a subprocessor on our subprocessor list. I put some time on the calendar to discuss your other question with myself and Gabrielle.
547,2026-03-04 22:32,Did we remove them?
547,2026-03-04 22:33,Can you please consolidate all communications to this thread?
21,2026-03-04 22:33,"From 1PW not sure, but have not added them to the vault. Comms <"
134,2026-03-04 23:17,The requests - match their account Also now Cedrix 1Password show as this:
134,2026-03-04 23:17,However Denise still shows a combo of her name and her Workday ID
134,2026-03-04 23:26,"there was an error when provisioning her 1Password (I attempted to clear that - it shows successful) in Okta However Denise's 1Password account is still showing as invited, versus active. I think Cedrix is fine, as it is no longer showing as a number"
134,2026-03-04 23:26,Can we see what happens when Denise accepts the invite?
134,2026-03-04 23:27,For reference
134,2026-03-04 23:27,(i've cleared the error from her account)
21,2026-03-04 23:28,Thank you !!! re the invite accept!
134,2026-03-04 23:30,we'll see if that fixes it
149,2026-03-05 09:52,"Hi Gianna, Excel sits behind Okta, please use your Okta credentials to login"
1653,2026-03-05 09:52,Thank you so much!
1653,2026-03-05 11:37,"Hi sorry to be a bother! I have managed to download Claude - and authorise on AWS but it is giving me a ""SSO"" error when I try to login. Any suggestions?"
149,2026-03-05 11:39,"Hi Gianna, lets move this to a DM conversation. This thread is related to a separate request."
1653,2026-03-05 11:40,My apologies - sure!
197,2026-03-05 12:35,"Hi team - I can see there’s something called `Tmp‑granola‑trial`, but I can’t access Granola via Okta or request it. Is there an approved trial running, and if so, would I be able to join? Thank you!"
1520,2026-03-05 15:55,"Hi team, I'm working with a vendor called Dreamdata on creating an automated workflow to import data from Snowflake to Dreamdata. Dreamdata's out of the box solution is SFTP (user/pass auth) but Carta accounts are currently set up with Okta SSO only, so we can't create an account to handle SFTP. Can we allow `<mailto:dataeng@carta.com|dataeng@carta.com>` to be a service account capable of user/pass sign in with Dreamdata? cc."
1328,2026-03-05 16:22,"Hi team, I’m currently an approver/app owner for the Okta app/group `Splash`. Can you please remove me and confirm there is another primary/ secondary approver in place? Thank you!"
1328,2026-03-05 16:34,Can we ensure is one of the approvers? CC:
1324,2026-03-05 17:56,Confirming I am an approver.
620,2026-03-05 18:09,"Hello , Who can we add as a secondary approver?"
600,2026-03-05 20:05,Rohin will be attending the `Anvil sync` meeting instead of me.
1011,2026-03-05 21:39,okay no problem at all
1324,2026-03-06 15:00,do you want to be an approver or ?
620,2026-03-06 15:05,"Hello , Thank you for your inquiry. This is outside our scope, you should reach out to someone on the people's team."
965,2026-03-06 15:12,Sorry the AI answer directed me here
620,2026-03-06 15:15,"Hello , Could you please confirm with Dreamdata Support whether they can exempt a service account (e.g., <mailto:dataeng@carta.com|dataeng@carta.com> or a dedicated integration alias) from SSO and allow credentialed SFTP access. Some platforms permit admin-style local logins when SSO is unavailable; please ask if this can be enabled for a service account restricted to SFTP only. If they can support this, please request."
1520,2026-03-06 15:35,"I had asked them if a service account can be allowed to auth via user/pass and they said yes, 'Carta's account is currently set up with SSO (Okta). We cannot override Okta settings on our end.' I can ask them about admin-style local logins tho if this is a different/specific requirement"
620,2026-03-06 15:48,Sometimes vendors allow admin accounts to login vis user/pass in case SSO is down.
1520,2026-03-06 15:49,We want this account to always be allowed to login via user/pass
620,2026-03-06 15:59,Understood.
42,2026-03-06 16:31,Hey ! Just wanted to follow up here to see if possible to get Gwang Adobe access?
134,2026-03-06 16:45,Humans have to fix the AI answer
215,2026-03-06 17:02,"Hey Team, can someone help me submit an Okta Request on behalf of ? She’s based in Singapore and I was hoping to help get a head start on this request for her. <"
215,2026-03-06 17:03,Let me know if this should go to ?
215,2026-03-06 18:03,Is anyone able to add me as the approver for this request? < cc
104,2026-03-06 18:17,/ any chance you'll could help out
1360,2026-03-06 18:18,~looks like its still pending approval from Scott Tessem~
1360,2026-03-06 18:19,do you want to be added as an approver for just this ticket? or ongoing?
1520,2026-03-06 18:28,Hi is there an ETA? It's needed to estimate a timeline for the Dreamdata pipeline
620,2026-03-06 18:30,"I can talk to my team internal, but this is dependent with Dreamdata flexibility with admin being able to login with user/pass if possible."
134,2026-03-06 18:30,"{added as an approver for this request, but yes good question from Aldy}"
215,2026-03-06 19:39,"Are you able to share the current flow? I think it’s good as is, but Amit is out of office, thought we were waiting on his approval."
2060,2026-03-06 19:47,"Hi all, can someone approve my request for Carta - Staff Access <"
350,2026-03-06 19:59,I just got a similar email and marked it as phishing but apparently it's fine
134,2026-03-06 20:05,"check here (or security concerns first), as you can see. marking it phishing may flag it as ""potentially suspicious...."" which then Infosec has to investigate, the legitimacy"
134,2026-03-06 20:05,"but then confirm - Infosec can confirm if it is Indeed fine, or Not fine, before clicking on any links"
350,2026-03-06 20:06,"yep:) I'm checking with my manager as well. Once Candice confirms, I'll then click on the link"
134,2026-03-06 20:12,(OOO) and Jenny Esquivel are also good people to confirm
1310,2026-03-06 20:14,"Hi - thanks for meeting just now. Confirming as to the question from Shawna in the screenshot above, yes, LLC has a way to purge data. You can follow-up with and/or for a demo or more insight."
350,2026-03-06 20:17,thanks helpful as always
2060,2026-03-06 23:06,Hi and are you guys able to assist?
1360,2026-03-07 00:16,this was already completed
272,2026-03-08 18:03,"Hey team, would it be possible to set up a workflow so that when a user requests prod access via < a message is sent to a Slack channel with buttons that allow a user to approve/deny access? We frequently need to request prod access on weekends or off hours, and ideally it would be possible for our teammates to approve from their phone, so that they don't need to be on their work computer, and AFAIK Jenkins access is not allowed from personal devices."
2021,2026-03-09 05:22,"Hi Team, I have submit the request access to Salesforce UAT. Thanks for your assistance."
1014,2026-03-09 14:15,"Hi Team, I'm looking for some guidance on getting the `investor-service-sandbox` S3 bucket set up for the FA Docs platform. Currently FA sandbox environments reuse production S3 credentials to render PDF documents, and we'd like to decouple that so sandbox reads and writes are isolated from prod and subsequently bundled deployments re-use the main sandbox AWS credentials/bucket The bucket already exists and is mostly empty but happy to discuss setting up a new bucket, if needed. We'd need assistance with configuring IAM roles/permissions so sandbox roles can read from both `investor-service-sandbox` and `investor-service-prod`, but only write to `investor-service-sandbox`. Jira: < Relevant thread- < cc :"
42,2026-03-09 15:21,"Hey team, I'm trying to submit a Okta password reset for someone on my team, but only my own name is popping up in the below section. Can you please assist? Semi urgent as they are unable to access Carta fund admin atm. Thanks!"
620,2026-03-09 15:34,"You're ok with adding yourself. I will check it in the backend, who is the user?"
42,2026-03-09 15:35,"great thanks, just submitted! The user is"
620,2026-03-09 15:35,Can you tag the ticket here please. Thank you!
620,2026-03-09 15:42,please try login back in.
1724,2026-03-09 15:44,"It worked, thank you both!"
1520,2026-03-09 16:37,"Hi, do you have an update? Please let me know if I can help nudge DreamData in any way"
1167,2026-03-09 17:30,"Hey folks, it looks like there's something going on when I try to access the Salesforce UAT instance from Okta. I get through the Okta prompt, and then Salesforce gives me this. Not sure if there's anything y'all can find out from Okta or if this is all downstream in Salesforce."
1057,2026-03-09 18:26,Should we get you on a call with DreamData ? to discuss this live to iron out next steps?
620,2026-03-09 18:42,did Dreamdata get back to you regarding admin are able to login with user/pass?
1520,2026-03-09 18:44,It had sounded to me like the question was resolved in this thread. I can ask them now
1520,2026-03-09 19:00,I have cc'd you on the email to dreamdata
620,2026-03-09 20:56,"Hello , Logs shows successful login attempt. might be able to help."
1520,2026-03-09 20:57,Hi do you have time to jump on a call with and I with Dreamdata tomorrow or Wednesday to talk about getting this solved? We do need Dreamdata urgently. It will be sometime in the morning-afternoon EST
620,2026-03-09 21:00,"Tomorrow works, my calendar is up to date. Feel free to book out a time."
815,2026-03-09 22:18,"Hi team, I got these questions from a client and used glean as best I could to answer (see google doc attached). Does anyone have a moment to review the responses before I reply to the customer? Thanks ""I’m grateful for the opportunity to explore Carta as a potential partner for our equity management needs. As a team that’s proud of our commitment to protecting sensitive data, we’re encouraged by companies like yours that prioritize security in this space. Before we proceed, we’d appreciate your detailed responses to these questions to help us understand how Carta safeguards investor and ownership information. Please provide written answers to the following: 1. Internal Access Data Misuse • Who can see our data? Which specific internal roles at your company have access to our cap table? • Is access logged? Do you maintain a “Read Log” that shows every time one of your employees opens our account? Can we request a copy of this log at any time? • Data Silos: How do you legally and technically “wall off” our cap table data from your other business units (like your sales, trading, or valuation teams) to ensure it isn’t used for your own profit? • Employee Training: What ongoing training programs do you have in place for employees on data privacy, ethical data handling, and recognizing phishing or social engineering attempts? 2. Third-Party Vendor Risks • Vendor Security: How do you monitor the security of the tools you use (like file-sharing or database providers)? • History: Have any of your third-party vendors experienced a data breach in the last 5 years that involved your customers’ information? • Vendor Auditing: How frequently do you conduct security audits or penetration tests on your third-party vendors, and what standards (e.g., SOC 2, ISO 27001) must they meet? 3. Audits Compliance • SOC 2 Report: Please provide your most recent SOC 2 Type II report. • Bridge Letter: If your last audit is more than 3 months old, please provide a “Bridge Letter” confirming that no major security changes have happened since the audit. • Additional Certifications: Do you comply with other standards like GDPR, CCPA, or ISO 27001? Can you share details on your most recent compliance audits? • Penetration Testing: How often do you perform independent penetration testing or vulnerability assessments on your systems, and what were the key findings from the last one? 4. Technical Safeguards • JIT Provisioning: Does your team use “Just-In-Time” access? (Meaning your engineers only have access to our data when they are actively fixing a specific problem we reported, and that access expires automatically?) • Encryption: Is our data encrypted both while it is sitting on your servers (“at rest”) and while it is being sent to us (“in transit”)? • Multi-Factor Authentication: Do you require multi-factor authentication (MFA) for all internal and external access to sensitive systems? • Incident Response: Can you describe your incident response plan, including how quickly you notify affected parties in the event of a breach? • Data Backup: What is your data backup and recovery process, and how do you ensure backups are secure and tested regularly? 5. Incident History Remedy • Past Issues: Please list all security incidents, data misuse reports, breaches, or hacks that Carta has experienced in the last 5 years, even if they weren’t officially called a “hack.” This includes any internal misuse of data, such as the January 2024 incident where an employee allegedly used confidential cap table information for sales pitches in secondary trading. • Lessons Learned: For each incident listed, how did Carta learn from it? What specific changes were made to your software, processes, or protocols to prevent similar issues in the future? For example, beyond shutting down the secondary trading business in 2024, what additional safeguards were implemented for data access and ethical use? • Remedy Details: Beyond offering “credit monitoring,” what specific remedies did you provide to affected parties in past incidents, and how have these events improved your overall security posture? • Data Retention: If we ever leave your platform, what is your process for “scrubbing” (permanently deleting) our data from your systems? We’re proud to be thorough in our evaluation and encouraged by the potential for a strong partnership built on trust. Thank you for your transparency and prompt response—we look forward to hearing from you soon."" <"
419,2026-03-09 22:30,Just about all of these answers are covered in accessing our trust center.
1362,2026-03-09 22:43,"Hi ! Can you please direct the client to < This should address most of the above. If the client pushes back, please post this information in Thank you!"
815,2026-03-09 23:05,Thank you and !
902,2026-03-09 23:32,"Hi team, Invisible Tech's contact Evan Noseworthy (<mailto:evan.noseworthy@invisibletech.ai|evan.noseworthy@invisibletech.ai>) says he submitted a request to access SOC reports about a week ago but still has not received access. Do you mind confirming if his request was received and if there are any additional steps required? thank you"
1361,2026-03-10 04:46,can you help Michael with this request?
1014,2026-03-10 13:27,bumping this
1520,2026-03-10 14:02,"Good morning ! Dreamdata cancelled our meeting but they did say this `The SSO authentication to the platform is completely separate from SFTP credentials so an exemption isn't necessary. I hope this helps. If this does not answer your question, please elaborate on the problem and we'll find a solution together with your security team.` in the email chain. Does this help? I'm not sure what is needed for us to enable sftp"
1057,2026-03-10 16:36,can we schedule some time to run through this. who on your side should be looped into this meeting?
1057,2026-03-10 16:36,but it sounds like DreamData says its completely out of their control
620,2026-03-10 17:15,"Hello , We got it resolved."
1362,2026-03-10 18:36,"Hi ! I was unable to locate Evan in the request center. That said, I did just share the link directly with <mailto:evan.noseworthy@invisibletech.ai|evan.noseworthy@invisibletech.ai>. Please let me know if there are any issues here!"
312,2026-03-10 18:55,Hi Team Steven told me to follow up here regarding a carta staff tool request <
902,2026-03-10 18:57,Great thank you!
22,2026-03-11 15:54,Hi Team could I get help getting Flipper access? Thank you! <
386,2026-03-11 21:13,"Hello Team, I am a PE LLC support analyst and need access to the LLC ESR page in Jira. I need the same access given to Andrew and Jill mentioned in this thread: < Would you be able to grant me access to this page?"
620,2026-03-11 21:54,IT manages these type of request. or is this something you can assist with?
522,2026-03-11 22:12,She's all set NIel!
151,2026-03-11 22:37,"Hi Team, my laptop is behaving odd today. It was slow and then rebooted on its own and the recent files section in Finder shows files I have not accessed."
134,2026-03-11 22:38,besides that ^ what else is odd with the laptop today
151,2026-03-11 22:40,After reboot laptop is still trying to open apps. it's frozen
151,2026-03-11 22:48,Laptop is rebooting once again on its own
21,2026-03-11 22:49,hey I have three more requests showing with the wrong email contacts. Is this something I need to flag each time or they are ok to add to the vaults?
21,2026-03-11 22:50,all show as digits
134,2026-03-11 22:54,"we're working on it, it will get fixed soon. Thx for your patience"
134,2026-03-11 22:58,"This is probably not an Infosec question. Can you try hard shutting down the computer, hold down the power button for about 10-12 seconds. Until the screen (and keyboard lights, if you see keyboard lights) goes black or blank. Then let us know and someone can provide you the recovery keys Hold down the power button, when booting back up again - and wait until it says JUST 3 words: Loading startup options"
134,2026-03-11 23:01,let us know when you get to recovery screen. One of us will have to give you the recovery keys
151,2026-03-11 23:08,"The laptop rebooted again and now appears to be responsive. I asked in the Infosec channel because on the first reboot, the Recent section of Finder showed up and I did not open the 3 files shown here-"
134,2026-03-11 23:08,responsive .... means what exactly? that it is NO longer rebooting?
151,2026-03-11 23:09,Correct. it is NO longer rebooting. It did 3 times earlier.
1381,2026-03-11 23:12,"Hi team, my staff account is in a weird state preventing me from using it properly. At some point in the past, I created a test Launch company (< Now, whenever I login with my staff account I get routed to this company without any staff permissions so I can't get into any other part of the app. Can someone help me disassociate my account with this company? Or just delete it completely?"
151,2026-03-11 23:48,"Steven, the backup is now done."
215,2026-03-12 13:57,bumping this back up your thread ^
215,2026-03-12 13:58,This case can be resolved/closed
265,2026-03-12 14:49,"Hi team, I got ""Staff permissions - Other (CW)"" approved last night to run a script in sandbox PROD for FA oncall but it seems like I still can't access firms in either environment <"
113,2026-03-12 15:23,hey team - i'm looking for help getting a metabase instance behind okta. thanks in advance!
134,2026-03-12 15:36,when you get a chance
620,2026-03-12 15:40,"what is current status, are you using user/password credentials? is this a new instance? I see a metabase already exist in our instance."
113,2026-03-12 16:54,it's an instance from the listalpha acquisition. it seems to be a combination of google oauth and user/pw
265,2026-03-12 16:57,I got this today despite just receiving access yesterday at 5pm??
113,2026-03-12 16:58,just sent an email invite
620,2026-03-12 16:59,is their an expect due date for this? I want to plan accordingly.
113,2026-03-12 17:03,"asap, like everything is"
113,2026-03-12 17:03,probably ideally in the next week would be great
113,2026-03-12 19:50,"in case you dont get the email invite (it didnt work for me when i was getting set up), you should be able to log in at <"
134,2026-03-12 21:44,or are Patrick Du's access levels 1)back 2) match his previous access?
1360,2026-03-12 21:57,i see the issue- it should be fixed now
265,2026-03-12 22:12,thank youuu it works now
1014,2026-03-13 02:00,"Hi Team, can I get some assistance with this? <"
2013,2026-03-13 14:27,"Hi team, I'm reaching out to request assistance with reverting my Carta LP Portfolio Analytics login method from SSO back to the traditional email and password authentication. I need to test some functionalities within a service VM, but since my login was changed to SSO (which is linked to my personal Carta account), I can no longer access the Carta LP Portfolio Analytics webapp from within the VM. Because this is a shared service VM that multiple people use, I cannot authenticate with my personal Carta account via SSO. If someone could help me switch back to email and password authentication, I'd greatly appreciate it so I can move forward with the testing. Thanks in advance for your help!"
620,2026-03-13 15:02,Thank you for your inquiry. is this something your team handles?
690,2026-03-13 15:03,"yeah, I can help here"
690,2026-03-13 15:04,Is this for a Carta staff account used to login to LPPA?
620,2026-03-13 15:04,Thank you for your inquiry. This request might be more related to SRE who can assist.
690,2026-03-13 15:04,which email are you using to login to LPPA?
2013,2026-03-13 15:06,"Yes, it is a carta staff account, The email used is: <mailto:wadie.tliche@carta-external.com|wadie.tliche@carta-external.com>"
690,2026-03-13 15:07,you cannot use a password to login to your Carta account
690,2026-03-13 15:09,you're using a VM to test functionality in AMERS prod?
690,2026-03-13 15:10,"any reason you don't use UAT for this purpose? AMERS UAT does not use Carta Login, so that is unaffected by the recent carta login migration for LPPA"
2013,2026-03-13 15:24,"Just to clarify, I'm using the Sources Tracker feature, and using VMs is part of the standard document collection process in LPPA, and I'm restricted to accessing client portals only within the VMs for security purposes. I need to make updates that clients will see in their tenants, which is why I need to be able to login to PROD."
1024,2026-03-13 15:30,Please do not proceed with this work until we have had < discussions about the approach here>.
690,2026-03-13 15:58,I don't think we have an obvious solution here. I will create a separate DM or channel to continue looking for a way forward for you here.
1157,2026-03-13 17:29,"Hi Team, reaching out as when I search for this item on Okta, it does not appear (i took this picture from my colleague) I need access to this, as it provides vital information in regard to troubleshooting certain cases the roles i need are: Data-Access-Area-Common Data-Access-Area-Corporations Data-Access-Area-Unclassified"
134,2026-03-13 18:27,Thank you I made a change to your Okta account Please go to that same area [will probably need to REfresh your Okta webpage{< and try again
620,2026-03-13 19:02,"Hello , You will need to request access to snowflake first. Once you are approved, you will then have the ability to request access to those roles."
291,2026-03-13 20:50,"Hello team, I would like to add *test* environment URL to the already existing Okta app *Jupyter-CartaWeb-Prod* I have two requests for that • Can you share how currently setup login url and redirect url pattern look like for this app? • Can you *add* below test url instance as well? It should most likely look like below, however I wanted to confirm existinting pattern for *prod* and do it similar way for test ◦ Login url < ◦ Callback url <"
284,2026-03-16 11:09,"hi team, it looks like our Slack tokens were leaked publicly. I've reported the incident last night (details in incident channel ), the Slack token has been revoked, as well as all incoming webhooks associated with the app. Can we get some help on how to proceed further, as we heavily use the slack bot `Reporting` in release pipelines."
704,2026-03-16 12:00,"Submitted *INFOSEC-4207 (SAR) -* requesting security review for a proposed automation that would write to 4 internal fields on `PM_Onboarding_Project__c`. *What this is:* A proposal, not a live integration. I'm seeking the approved path to do this securely and by the book. The automation would use Claude Code (Anthropic, already approved at Carta) to generate project notes, then a deterministic Python script would write to Salesforce via whatever integration pattern Business Systems approves (SYSINT-1455 filed in parallel). *Why a SAR:* The text generation involves an AI component. Claude generates text only - it would have no Salesforce credentials and make no API calls. But I want InfoSec to review the separation of concerns and data flow before anything goes live. Full design doc attached. Source code (~1,500 lines, 11 files) available for review on request. Linked SYSINT: SYSINT-1455 Ticket: < Happy to walk through the proposed architecture - just let me know!"
620,2026-03-16 13:53,"Hello , Thank you for your inquiry. Tagging and ."
284,2026-03-16 13:55,"if you have a min, can you help us re-auth the app to workspace? here is the request <"
284,2026-03-16 13:55,"we use the bot in CI pipelines, and this will be a blocking failure cc: <!subteam^S035L1WGFQA|@on_call_shipper>"
620,2026-03-16 14:07,"or are you able to review this request, regarding re-auth? I believe the app is called ""*Magni*"". is this correct?"
522,2026-03-16 14:15,"I'm not seeing Magni in the request screen for Slack. Alec van you try putting in a request for the app again, please? I should be able to see the request on my end afterwards. Once Dylan gives the okay we after reviewing we should be able to accept it and push it out to the workspace."
620,2026-03-16 14:18,< but let's confirm if it's called Magni.
1209,2026-03-16 14:19,Yes! It is this one
1209,2026-03-16 14:19,I just set this Hammer as Icon
522,2026-03-16 14:23,Yep I see it on my end Neil.
284,2026-03-16 14:40,and i added more details related to the incident in the security incident channel `sec-20260316-mr-01`
276,2026-03-16 15:21,"Hey team, running into this teleport issue this morning. I'm connected to cloudflare just not able `tsh login`"
269,2026-03-16 15:51,Can I get added?
2050,2026-03-16 17:05,"I am requesting urgent access to the *Carta staff system*. I need to complete several pending Tender Offer reviews that are scheduled to close tomorrow. Without system access, I won't be able to submit these before the deadline. Could you please prioritize this request? Thank you for your help! <"
134,2026-03-16 17:12,and Ayana (was @carta-external.com and now is @carta.com {starting today})
1360,2026-03-16 17:26,sure. i'll take a look
2050,2026-03-16 17:33,thank you!
2050,2026-03-16 17:38,Thank you so much! I am still unable to view the KYC tool - <
1360,2026-03-16 17:39,try creating a session by launching the carta web tile from your okta dashboard
2050,2026-03-16 17:41,"I have access to the Tender offer tool and everything, except for KYC tool <"
1360,2026-03-16 17:42,I granted all the permissions needed for the KYC role. You may need to have a colleague on the compliance team add you specifically in CW
2050,2026-03-16 17:47,okay IDK who to ask my manager is on maternity leave
2050,2026-03-16 17:48,Thank you!
618,2026-03-16 17:48,or is this something you can help with? Need Ayana new email to get access to the staff tool
121,2026-03-16 18:00,I can grant access to the KYC tool!
2050,2026-03-16 18:01,thank you everyone!
121,2026-03-16 18:02,can you try accessing the KYC staff tool now and let me know if it's working?
2050,2026-03-16 18:03,Thank you so much I have access!
