u,t,m
965,2026-02-23 21:38,"Okay, thank you."
930,2026-02-24 13:51,"Ya, don't see any Developer account associated with that email. If you are communicating via email, then can you add me and (<mailto:annette.faynburd@carta.com|annette.faynburd@carta.com>) to the email and we can assist with account creation."
954,2026-02-24 14:50,"Will do Tyler, thanks!"
86,2026-02-25 16:21,"Hi Team - < has reached out requesting access to the Portfolio API. They mentioned a competitor, Compound, has similar access and tried submitting a request through the website but that it wasn't working. Just wanted to flag this in case it's of interest."
114,2026-02-25 16:25,Hi Ryan we're not providing access to new API partners in this space currently
86,2026-02-25 17:10,"Understood. Thanks, Annette!"
277,2026-02-26 19:17,"Hi team - Fivetran is a Carta cap table customer. Their internal analytics team is looking to extract data straight from Carta’s API. They need an API key issued that they can use. Is it possible to share an API key with them? To be clear, they are *not* integrating a tool with Carta, rather seeking to access APIs to retrieve data for use in Analytics. Thanks!"
114,2026-02-26 19:18,thanks for summarizing. Historically we've said no but we actually have a strong partnership with them. Let me check with Natasa when she's back from MTO
114,2026-02-26 19:18,especially since this is to pull their own data
277,2026-02-26 19:24,"Great, thank you ! I can let them know we are reviewing the request. Should I loop them in with <mailto:developers@carta.com|developers@carta.com>?"
86,2026-02-26 19:30,Hi - Puzzle has reached out with interest in an integration. Let me know if that's something we'd be open to exploring and I can share more details.
114,2026-02-26 19:31,Ryan can you share a link?
114,2026-02-26 19:32,"generally similar to above, we are not adding new API partners"
114,2026-02-26 19:32,"+ if you have thoughts, but I am guessing this is a no"
86,2026-02-27 21:57,"- We're interested in integrating with < to capture YC companies upon incorporation. They've also expressed an interest in the Issuer API to allow their customers to issue stock in Carta directly from within Every, after Every has helped the companies set up their Carta accounts. The incorporation -- cap table integration would be similar to what we've built with Stripe and would be a big win for Carta. Let me know your thoughts on next steps."
114,2026-02-28 02:36,is this something exec has approved as an official API partnership?
86,2026-02-28 18:52,"No, not yet. Is there an example of a proposal that I could view to put one together for this for their review?"
114,2026-03-02 13:48,Sure < a past example>
857,2026-03-02 18:56,"hi team! I just met with my client < Street Capital>, and they were wondering if we have a way of integrating their Claude to Carta?"
114,2026-03-02 18:59,hi ! Can you share a bit more about their setup? Are they basically looking for a Carta MCP?
857,2026-03-02 19:08,im sending a follow-up email right now so i can ask for more information!
857,2026-03-02 21:47,Confirming they are interested in a Carta MCP to link to their enterprise Claude
114,2026-03-02 21:56,"ok cool! you can send them these instructions We've centralized our core fund admin and company data under a Carta Data Warehouse. We offer a self service feature for setting up API access to the warehouse. *Getting Started:* • *Self-Service:* You can set this up yourself via the *Settings* button in the top right corner of *Data Warehouse Data Explorer*. • *Demo:* Here is a < demo video> on how to gain access. • *Configuration:* Once you have your key, follow these < and use the following environment variables: export SNOWFLAKE_ACCOUNT=""sqozivc-bkb57933"" export SNOWFLAKE_USER=""your email"" export SNOWFLAKE_PRIVATE_KEY_PATH=""/path/to/your/private/key/rsa_key.p8"" export SNOWFLAKE_PRIVATE_KEY_PASSPHRASE=""your passphrase"" export SNOWFLAKE_WAREHOUSE=""PROD_DATA_EXPLORER_WH"" export SNOWFLAKE_DATABASE=""PROD_DATA_EXPLORER_DB"" export SNOWFLAKE_SCHEMA=""FUND_ADMIN"""
857,2026-03-02 21:56,woohoo thank you!
958,2026-03-04 19:57,"Hey team, Evan from < Medical, Inc>. reached out via email saying, ""We are building an internal tool with our own HRIS-like functionality. I want to be able to view our option pool and employees' vesting status."" Is there anything we can do to help or accommodate what they are asking for? Thank you for the help!"
114,2026-03-04 20:02,"Hi could you clarify with them what exactly they mean by HRIS-like? what will the tool do, who has access to it, etc"
958,2026-03-04 20:32,I will follow up with them via email and then get back to you! thank you for the help!
958,2026-03-04 23:36,"I asked these questions and he responded with, 'We've got our own tool that manages performance reviews, employee bonuses, etc. This would plug into that, probably doing a fetch once per night/week. I (CEO), plus CFO, plus HR would have access.' Please let me know if you need any more information!"
857,2026-03-05 16:07,"hi I had previously talked with you about an Addepar API for < Legacy Group>, and I brought this up in our QBR yesterday. They mentioned they have not been happy with Addepar/how manual the work was. I posted in too, but curious if you know if we have any other partnerships similar to Addepar, with a software solution for private wealth portfolios that supports report-style outputs?"
96,2026-03-05 16:19,are they active users of carta's data warehouse?
114,2026-03-05 16:27,"related to Jordan's q, do they store data in Addepar that they don't have a place for in Carta?"
857,2026-03-05 17:56,"hey! i am working to schedule a call with to get them more active! let me know this can go to our LPPA team, and he will work to set that up by EOW"
966,2026-03-05 19:37,"Hey team, is there someone I could loop in to help with < questions? or is the answer to question 1 no?"
114,2026-03-05 19:46,we _could_ support this via DW but guessing we don't want to strategically - correct? Looks like a < office reporting platform>
96,2026-03-05 22:00,are they FoF?
857,2026-03-06 14:22,About half of them are
958,2026-03-06 19:17,"Hey, just wanted to follow up here to see if we can help this admin? Thank you!"
114,2026-03-06 21:45,Hi Madison! Sure if they are a cap table customer we can support them
114,2026-03-06 21:45,"you can send them this We are happy to provide OXOS with access to our Issuer API. Below is an invite code to register for our Developer Portal and some documentation for getting started. Once you are ready to access live data in production, you can navigate to the My Apps tab in the portal and click on Actions Promote to production. Please also submit this form including a demo video of the integration using our playground environment. Our team will then set up your production access. Please use the support channels noted below for any questions you might encounter during the integration process. Invite Code: 4AC2B184-48845819 Developer resources: • < Docs> • < started guide Postman collection> • < page and support channels>"
958,2026-03-06 21:47,Thank you!
937,2026-03-09 12:01,"Hey team, I have a customer (cap table) reaching out about the API integrations: “HI Team, I want to register for Issuer API. Can you please provide an invite code. We intend to connect Carta to our internal systems, beyond the HRIS and ERP integration.“. The internal guide for support says to loop in <mailto:developers@carta.com|developers@carta.com>, but I just wanted to confirm this the the right step?"
958,2026-03-09 15:34,sorry to keep bugging you with this case! He responded to the email with a demo video attached... wondering if I need to do anything with that?
114,2026-03-09 17:52,No worries. Can you loop me into the thread and fwd me the video please? I can take it from there
958,2026-03-09 17:55,"of course, thank you! Just sent those, please let me know if you need anything else from me!"
330,2026-03-10 10:36,Hi - hope you're well. Could you please help out with an update on DocPlanners request? They are not happy at all and feel like they are being blocked on purpose. They want to escalate this to someone senior but I wanted to raise it here before I go back to them. Thank you
114,2026-03-10 12:45,"Thank you for checking here first Nida, I am on it..."
114,2026-03-10 12:45,sorry we just have no official support for this product
114,2026-03-10 12:49,ok I responded! we were able to address his original request to rotate the API keys
330,2026-03-10 13:50,"Thanks so much, Annette! I'll go back to him now, appreciate it"
864,2026-03-10 14:04,Hi Team. Have a client (oCFO) wondering about access to Carta's API? The ask is below: cc:
114,2026-03-10 14:09,Hi they could use our data warehouse API which gives them access to even more data sets! <
114,2026-03-10 14:09,just to confirm they service FA customers?
864,2026-03-10 14:12,yes. the client is Laconia
864,2026-03-10 14:14,"to confirm — and the link is helpful, thank you! Am I giving them this and instructing them to request access using the below"
937,2026-03-10 14:23,"Hey team, could you please confirm the best course of action here?"
114,2026-03-10 14:31,let me add a quick page to that guide that you can share!!
114,2026-03-10 14:31,give me 10 min
86,2026-03-10 14:48,- any thoughts here? They are super keen and Swati Balakrishnan (former Cartan) is the one pushing
86,2026-03-10 14:49,"- are you in touch with Every? If so, can you and I work together on this one? I'll throw time on our calendars to discuss, but it would be great to have this move forward while I'm on pat leave starting March 23rd"
945,2026-03-10 15:03,Ah sorry! Let me get back to you on this today. I do have thoughts and don't think we should do this
114,2026-03-10 15:04,see documentation < cc
966,2026-03-10 15:35,Hey I just wanted to follow up here to see how I should reply to the LP. Thank you!
616,2026-03-10 15:45,I think we wouldn't build anything new - since they're a current customer i think it's somewhat their decision on where they want to use the data. I would be curious why the customer (Alexia Ventures) can't do this in DwH - otherwise I think we can give them our data dictionary. I think we should first start with trying to get them to use DwH
966,2026-03-10 16:18,thank you! just to confirm we should get the client to use DwH. The LP wouldn't be able to do that right?
616,2026-03-10 16:19,"Yes, correct - is that what they use Asset Vantage for? (i.e., LPs log in?)"
966,2026-03-10 16:22,"Yeah, this question is coming from the LP asking us to set up an API."
962,2026-03-10 16:23,Hi I still have this case open. Would it be okay if I close the case or would you like me to follow up with the client?
963,2026-03-10 16:23,Hi! Feel free to close out!
962,2026-03-10 16:24,Thank you so much!
93,2026-03-10 16:24,"Shubhi, as Annette said, we're not open at this time to other partners in this space (even if it is a former Cartan whom we like). I understand the push from their side but they've already gotten the answer."
945,2026-03-10 16:25,"okay great, that was going to be my answer anyways."
86,2026-03-10 16:36,Understood. We’ll let them know
729,2026-03-10 16:49,I am not in touch with < I can help put together a proposal
86,2026-03-10 17:20,Maybe it was Ivana. I can check with her to see .
21,2026-03-10 19:13,Hi Team - What do we have available for existing FA clients wrt to API access? < is between us and Aduro for fund III and this could win us the deal. He had also asked if Carta will have an MCP they can use for the agentic work they are doing. cc
114,2026-03-10 21:02,"Hi yes sorry for the delay! Feel free to send the following We are happy to provide your team with access to our Issuer API. Below is an invite code to register for our Developer Portal and some documentation for getting started. Once you are ready to access live data in production, you can navigate to the My Apps tab in the portal and click on Actions Promote to production. Please also submit this form including a demo video of the integration using our playground environment. Our team will then set up your production access. Please use the support channels noted below for any questions you might encounter during the integration process. Invite Code: 4AC2B184-48845819 Developer resources: • < Docs> • < started guide Postman collection> • < page and support channels>"
937,2026-03-11 12:02,thank you!
884,2026-03-11 19:33,"hey curious you know the process here? Also not sure if this is the right place for MCP questions but figured it would be a good place to start. If Im off-base, can you point griffin in the right direction?"
114,2026-03-11 19:49,"yes apologies for the delay here! They can access an API via our Data Warehouse, we have documentation < on how to self serve getting the credentials."
114,2026-03-11 19:49,"We are working on testing an MCP over the next week, will share more!"
21,2026-03-12 17:01,"Can you assist with this question: ""We're missing the Snowflake connection parameters to complete the integration: account identifier, username, warehouse, and database. The docs point to those as placeholders but don't surface them anywhere in the UI. Can you send those over?"""
114,2026-03-12 17:05,"yes sorry we are adding those to the app • `SNOWFLAKE_ACCOUNT=""sqozivc-bkb57933""` • `SNOWFLAKE_USER=""your email""` • `SNOWFLAKE_WAREHOUSE=""PROD_DATA_EXPLORER_WH""` • `SNOWFLAKE_DATABASE=""PROD_DATA_EXPLORER_DB""` • `SNOWFLAKE_SCHEMA=""FUND_ADMIN""`"
727,2026-03-13 14:16,"Hey team, I’m working with Han, an admin at < Their primary goal is to determine if they have access to the Carta API. They are looking for specific instructions on where to configure authentication settings. They intend to connect the API to Claude Code to do reporting. Does our current integration support this? Or is there a specific workflow we can provide them with? Thank you for your help!"
967,2026-03-13 15:05,"Hey Team, I've got a company admin for EquityNav asking for API access for the below. Anything I can share with them?"
93,2026-03-13 16:53,"Juan Carlos, this is a competitor to CTC, no? can you take a look at them?"
967,2026-03-13 20:50,I have no idea actually. He's a launch admin that reached out wanting to partner and I figured I'd ask for him in case it was something we could/wanted to do.
93,2026-03-13 20:56,"Oh, we don't provide it for Launch folks in any event. You can let him know we're not currently providing that. Separately will ask Chris to still take a look on whether they should be on the platform at all."
967,2026-03-13 20:58,Thank you! Will do!
968,2026-03-13 21:35,"Hi team, I have a customer (cap table) reaching out looking for Developer AP: ""We are trying to use the Developer APIs for integrations into Mont for our customers. There is a waitlist. Any chance we could be prioritized up the list?"". Could you please advise if I should loop in <mailto:developers@carta.com|developers@carta.com> or if there's any further instruction I can provide them?"
114,2026-03-13 21:48,are they a fund admin customer?
114,2026-03-13 21:49,"hi if they want to expose data to shared customers (ie not for their internal usage only), we do not support that at the moment."
968,2026-03-13 21:50,thank you for the quick response! I'll let them know. thank you!
727,2026-03-13 21:55,"Hey no, they are a c-corp customer."
958,2026-03-13 22:38,"hey so sorry, Evan keeps replying on the case and I just wanted to check in and see if there is anything more I can do to help?"
114,2026-03-14 00:43,Hi Madison sorry about that just responded!
539,2026-03-16 13:56,Hey team I received the attached question from Hack VC (< link >if you have cworld access). Do I need to get more info from the client or is there a support article I can send the client that could help answer their questions? Thanks!
958,2026-03-16 15:20,no worries at all! thank you for your help with this!
727,2026-03-16 16:25,Hi Just checking in to see if we have any updates on this one. Thanks
114,2026-03-16 16:43,sorry for the delay! so they want to pull their own company cap table into an internal process using Claude?
93,2026-03-16 17:00,"Anthony, can you let us know if they are current Carta FA clients?"
727,2026-03-16 17:34,"From my understanding yes, they want to use the Carta API to feed data into Claude for reporting"
114,2026-03-16 17:58,"ok thanks you can share this We are happy to provide [Corp name] access to our Issuer API. Below is an invite code to register for our Developer Portal and some documentation for getting started. Once you are ready to access live data in production, you can navigate to the My Apps tab in the portal and click on Actions Promote to production. Please also submit this form including a demo video of the integration using our playground environment. Our team will then set up your production access. Please use the support channels noted below for any questions you might encounter during the integration process. Invite Code: 4AC2B184-48845819 Developer resources: • < Docs> • < started guide Postman collection> • < page and support channels>"
727,2026-03-16 18:06,Will do! Thanks
539,2026-03-16 22:29,Hey sorry for the delay! Yes they are current FA clients
93,2026-03-16 22:37,"Oh in that case, sure - will tag in to assist"
93,2026-03-16 22:41,"Also a good idea to include a ""FAQ"" in the Playground so folks can understand the options? and for visibility/thoughts on the API program messaging"
21,2026-03-17 21:02,Can you help me with this?
114,2026-03-17 22:34,Sure typically when this happens its something about their config and making a new service account will fix it. Can you ask them to retry with a new service account and loop me in? If they're still having issues I can jump on a call
535,2026-03-17 23:31,"Hi team, I have a client would like the Carta API key. Is that something that we can provide to them? Let me know, thanks! < for reference> CC"
535,2026-03-18 19:17,"Hi , I wanted to follow up related to this case. Thanks!"
114,2026-03-18 20:19,hi Timothy sorry for the delay!
114,2026-03-18 20:22,"They should use our data warehouse instead as that has more data sets available. We have documentation < on how to self serve getting the credentials. And they will need to replace the placeholders in the documentation with these values: • `SNOWFLAKE_ACCOUNT=""sqozivc-bkb57933""` • `SNOWFLAKE_USER=""your email""` • `SNOWFLAKE_WAREHOUSE=""PROD_DATA_EXPLORER_WH""` • `SNOWFLAKE_DATABASE=""PROD_DATA_EXPLORER_DB""` • `SNOWFLAKE_SCHEMA=""FUND_ADMIN""`"
535,2026-03-18 21:45,Thanks! I'll pass this info along.
619,2026-03-20 15:25,Hi team - received this q in a recent client requirement doc. 1. What are standard integrations pre-built with third parties can you please let me know what the prebuilt integrations are or where I can find them? Thanks!
114,2026-03-20 15:31,Hi I know you dm'd as well once you confirm what's valuable we'll also update the below with the same intel F0AED8LKJBC
21,2026-03-20 16:44,He loves it!
114,2026-03-20 16:54,awesome!! can you get some more details about how he is using it??
21,2026-03-20 17:12,yes for sure
798,2026-03-23 10:56,"Hi all, not sure if this is the right forum, but I have a large LP Portfolio Analytics FoF client interested in getting access to cap table data for their monthly and quarterly growth equity valuation process. The team currently do this process manually and would be interested in seeing if they can download relevant data directly. Please let me know if additional context is required or if there is a separate forum for this conversation. Cc (Claude suggested this )"
114,2026-03-23 13:53,"Hi Darren! Just to confirm they are looking for the same summary/detailed cap table data that they can see in the Carta app, but extracted in more of an automated fashion? Do they want it via API or just a consolidated excel export"
798,2026-03-23 13:56,"Hi Annette, thank you for the quick response. I assume they want the same summary/detailed cap table but I can confirm. API is preferred as they would automate that on their end, but I can also confirm if a consolidated Excel export works if the API is not something we can offer. Before I ask on the Excel, is the API a possibility?"
114,2026-03-23 14:15,"Yes we can let them access our API - feel free to share below We are happy to provide your team access to our Investor API. Below is an invite code to register for our Developer Portal and some documentation for getting started. Once you are ready to access live data in production, you can navigate to the My Apps tab in the portal and click on Actions Promote to production and reach out to Carta for approval. Follow < instructions> to connect the app to to your firm account. Please use the support channels noted below for any questions you might encounter during the integration process. Invite Code: 4AC2B184-48845819 Developer resources: • < Docs> • < started guide Postman collection> • < page and support channels> Thank you, Annette"
798,2026-03-23 14:20,Thank you very much Annette!
969,2026-03-23 21:41,Hi team! Had a call today with the admin Andrew from < Industries> ( C-Corp) and he was interested on setting up API. He asked me for the invite code. Is this something you can help me with? Thanks!
953,2026-03-23 22:32,"Hey team! Could we please take a look on the Issuer API requests for < Technologies, Inc>.? I have provided all the information that we could on our end (Case < but looks like they need more access on API and wants some assistance, they linked this JIRA's (< 1> and < 2>) , but that's still pending approval. Could we please take a look and assist the customer as soon as possible? Thanks! CC"
114,2026-03-24 01:24,Hi do you know how they plan to use this data? Are they pulling it into Claude or a similar LLM?
114,2026-03-24 02:29,Hi Keven! Yes apologies working on their prod access now...
114,2026-03-24 03:05,"Keven just responded in one of the tickets, they are good to go!"
114,2026-03-24 03:22,+ in case you want to have them test MCP
857,2026-03-24 14:01,hi team - wanted to flag this regarding the Kubera API connectivity - one of my clients (Stelac) reached out to their rep directly and was given this response. just want to confirm this is accurate? CC:
114,2026-03-24 14:13,Hi yes that's right. I noticed he has multiple portfolios so am checking w/ Claude if merging the portfolios will solve the issue or it's a broader API limitation (hopefully not the case)
857,2026-03-24 14:37,"amazing, thank you!"
969,2026-03-24 15:47,All he shared was that he wanted to connect it to Carta API for internal reporting and tooling and that the current waitlist appears closed as of 2024.
966,2026-03-24 16:47,"the LP is wanting a 10 minute meeting to discuss the API connection here, is there someone from your team that would be open to meeting with them?"
616,2026-03-24 16:51,DMing you.
114,2026-03-24 17:35,Thanks can you ask if they are trying to connect the data to Claude or LLM?
969,2026-03-25 19:47,Hey they followed back with this email:
114,2026-03-25 22:42,"thanks feel free to share the below We are happy to provide your team with access to our Issuer API. Below is an invite code to register for our Developer Portal and some documentation for getting started. Once you are ready to access live data in production, you can navigate to the My Apps tab in the portal and click on Actions Promote to production. Please also submit this form including a demo video of the integration using our playground environment. Our team will then set up your production access. Please use the support channels noted below for any questions you might encounter during the integration process. Invite Code: 4AC2B184-48845819 Developer resources: • < Docs> • < started guide Postman collection> • < page and support channels>"
970,2026-03-26 00:01,"HI team! I have a corp admin who wants to set up an API to view their data as read-only in an internal dashboard. I was able to find and send over the < webpage, but they would like to connect with someone via email for more information and steps on setting this up. I am very unfamiliar with this, is there an email address or team I can refer them to?"
114,2026-03-26 02:25,Hi Daisy! Could you please confirm if they are using Claude or a similar LLM to ingest the data and build the dashboard? We have an MCP launching soon that might be better suited than API
114,2026-03-26 14:14,can you ask if he tried the following please?
114,2026-03-26 14:14,"1. Disconnect Kubera from Carta 2. Re-authorize the Carta connection 3. On the consent screen, check if SCP GP Partners LLC, SCP LOLA LLC, etc. appear as selectable options"
114,2026-03-26 14:14,he may have already done this and knows
702,2026-03-26 17:01,"Hi Team, this customer (< just reached out asking for API access. Can you please help me out with what next steps look like for that?"
702,2026-03-26 17:04,"I see you're covering for Josh Johnson, do you have any ability to help with this since this is his account?"
114,2026-03-26 17:53,Hi do you know what they plan to do with the API?
702,2026-03-26 17:55,"I don’t have context for that, they just said they want to get API access asap"
114,2026-03-26 18:08,can you please confirm with them? we are launching an MCP which may be more appropriate if they are trying to use claude
702,2026-03-26 18:51,"just got this response, let me know your thoughts"
114,2026-03-26 18:53,ok they should use our MCP which is soft launching next week if they are on Claude! + for your list
702,2026-03-26 18:54,"Sounds good, can I let them know they'll have access on Monday? Or are there any resources on the MCP that I can share with the customer?"
114,2026-03-26 18:59,we will have a setup guide ready to share Monday!
702,2026-03-26 19:01,"sounds good, I'll let them know!"
971,2026-03-26 20:40,"Hi Team, Mayfield is having some issues with the API to Foresight Data as it relates to the Cap Table data for Scrunch AI. < to specify further, the Mayfield team appears to see their stakeholder information, but that is not coming through in the API to Foresight Data"
114,2026-03-27 00:43,Hi did they already troubleshoot this with Foresight and their team pushed them to us?
427,2026-03-27 13:51,Hi team! I had a few fund admin customers in International request for access to the API. What's the latest guidance / process on granting access to the API?
427,2026-03-27 13:52,cc for Players Fund and for 1982 Ventures
114,2026-03-27 13:53,hi ! Do you know what data they need and how they're planning to use it?
114,2026-03-27 13:53,Might make sense to use our MCP launching next week
427,2026-03-27 13:55,For 1982: < - we can go back to them to clarify
427,2026-03-27 13:56,For Players Fund: <
427,2026-03-27 13:56,do you also own the API for Tactyc / Fund Forecasting or is it separate?
114,2026-03-27 14:01,that is separate owned by
114,2026-03-27 14:12,"for players fund, if they want to pull the data into a tool like claude or similar llm we can give them access to the MCP otherwise recommend they use our data warehouse API connector which includes majority of their FA data. let me know if they have any feedback/questions and we can share docs that make most sense for them"
96,2026-03-27 15:12,"Stayed tuned, we are probably to expose parts of Fund forecasting in some form of CLI/MCP, downstream from the roll out is doing in coming weeks. Same goes for data collection (writes), financials and kpis (Reads) will be in the MCP launch"
427,2026-03-27 15:24,Thanks both for the update!
427,2026-03-27 15:24,For Players Fund: can you follow up with them to confirm how their database works and if they are planning to use it in Claude or another LLM?
427,2026-03-27 15:31,"about the Tactyc API, could we communicate to the customer that a MCP/CLI is coming? if they don't want to wait for a MCP/CLI, could we offer them the API?"
857,2026-03-30 14:30,hi team - is this something we can support?
114,2026-03-30 16:37,"just to level set, seems like they want to ensure we're officially partnered/integrated with iConnections on this ""verified"" FA data feature, is that your read as well?"
114,2026-03-30 16:38,also do you have context on the tool? checking out their website it seems similar to a CRM?
114,2026-03-30 16:40,or a community building platform similar to Ayu
857,2026-03-30 16:54,"that's what i'm seeing too! i don't have more context, but happy to follow-up and ask"
114,2026-03-30 17:00,thank you yes that would be helpful. I don't think we'd pursue an official partnership at this point but adding in case you or anyone on your team are aware of iConnections
702,2026-03-30 19:28,is this setup guide available?
114,2026-03-30 19:30,sorry still in internal testing I will update here! They are on our list for early access
857,2026-03-30 20:25,let me know if this helps!
874,2026-03-30 20:26,"The iConnections that I know is a conference… sorry, I’m not the right POC for this"
971,2026-03-30 20:29,"Yes, Foresight and Mayfield are asking for assitance"
114,2026-03-30 20:35,Helpful thanks Allie! I think next steps as Katie offered is to have the iConnections team lay out how this could work and if we need an official partnership/integration
857,2026-03-30 21:09,"ok great, ill cc you on the thread too"
114,2026-03-31 03:06,"ok thanks for confirming, we will dig into this"
748,2026-04-01 06:12,Hi team! I have a client looking for our API key or Oauth app - I shared that we have MCP coming up for Claude but he prefers to have the API key. Could I get help on this? Would I direct them to generate the Data Warehouse API on their own?
651,2026-04-01 20:26,Hi team do we integrate with visible?
96,2026-04-01 20:27,No we dont have integration with Visible
651,2026-04-01 20:28,thank you!
857,2026-04-02 14:13,wondering if I should loop in the FA team here instead?
114,2026-04-02 14:16,yes that was going to be my suggestion! FA can actually build this type of report in DW but then they'd have to do the quarterly email of the data
857,2026-04-02 14:25,amazing - thank you!
857,2026-04-02 14:26,would you be able to collaborate with the FA team here? i can see if they know how to do this themselves
114,2026-04-02 14:27,sure happy to
121,2026-04-03 15:21,"Hi team, I got the following request from a customer: > _Hi there. I am a current customer/company admin and we'd like to get access to your developer API. I see I need an invite code. Barndoor AI, Inc. provides a secure governance layer that empowers Carta customers to interact with their data through a network of Model Context Protocol (MCP) connectors. Barndoor is a read-only AI layer that connects to approved enterprise systems to enable search, reporting, and workflow automation._ Are we able to accommodate that / provide an invite code for accessing our API? Thanks"
114,2026-04-03 15:36,Hi no we cannot unfortunately since they are looking for access as a third party API partner
121,2026-04-03 16:33,"Hi thank you for clarifying! Could you check if this is a good response to send the admin? _At this time, our Issuer API access is only available for customers building *direct integrations* to access their own Carta data. We’re not currently able to extend API access for use cases that route data through *third‑party platforms or partners*, even in a read‑only or governance context._ _You can still access and export your data directly from Carta through the application’s reporting and download tools, and use those exports in your internal systems or workflows as needed._"
114,2026-04-03 16:38,"that's correct and if they want to use the API for their own data, we can support that, but not for shared customers"
121,2026-04-03 19:05,thank you so much!
953,2026-04-03 21:01,Hey team! Could we please take a look on the API access request for Justin Podhola with < Data Centers Inc>. He mentioned that have received playground access but want to get the access to make you some integrations with his finance platform. Could we have a update on this one? Thanks in advance!
114,2026-04-06 14:03,hi Keven! yes looking now
4,2026-04-06 18:02,"hi team, it looks like my client < reached out to <mailto:api-support@carta.com|api-support@carta.com> and opened a ticket 10 days ago but hasn't heard back. here is the JIRA link, i'm not able to access it. is anyone able to assist? thanks! <"
114,2026-04-06 18:05,will get this addressed today thank you for flagging!
4,2026-04-06 18:07,amazing thank you!
114,2026-04-06 19:49,just responded in the ticket they have access to our API sandbox now
114,2026-04-06 19:50,in their ticket they mentioned they are on a free trial. They would need to be a cap table customer for access.
114,2026-04-06 19:51,I will respond in the ticket and also inquire a bit more on how they are planning to use the data
953,2026-04-06 19:52,"Got it! They are launch customers, so indeed they are on the free trial, I'll let him know as well. Thanks for the context"
114,2026-04-06 19:52,sure I gave him test environment access in the meantime
972,2026-04-06 22:05,"Hi team, Not sure if this is the right channel, so please let me know if it's not. Kirsten Spoljaric (<mailto:kirsten@barndoor.ai|kirsten@barndoor.ai>) from Barndoor AI, Inc. (< Acc. >and < reached out to our team with the following request: `Hi Carta Team,` `I was hoping one of you could assist us. Can you connect us with someone on your team who supports your partnership program, specifically your Partner API access and invite process?` `We'd appreciate it,` `Kirsten` I believe this is related to this < but the form says we're no longer accepting applicants for this beta test - is this correct? Any guidance here would be highly appreciated. Thank you cc FYI"
857,2026-04-06 23:21,"hi team - my client Companyon Ventures reached out regarding an API that ""would be to fetch open tasks that currently appear on the dashboard. This would allow us to merge these tasks with our centralized task management system that we use with our internal team and ouside service providers."" do we have this?"
495,2026-04-06 23:26,Can you ask if they are using Claude?
973,2026-04-06 23:26,they are on Claude yes
96,2026-04-06 23:37,should also probably asking if they are using claude/anthropic
114,2026-04-07 00:54,"Hi Ana, this is the right channel but we are not actively adding new API partners, only giving access to customers unless there is a strong strategic benefit to Carta"
235,2026-04-07 01:05,", thank you! This is the second customer who has asked us for it this week. Do we have an official customer facing talk track we can equip our teams with to address these requests? Is there another functionality we can point them to (one that is already existing or one that we are working to release)? Also, would it make sense to work with marketing to update that page and remove this outdated expectation around timing?"
235,2026-04-07 01:06,also - is the answer the same for LLC NexGen customers who are asking for API access? It looks like we've been more flexible in those cases.
114,2026-04-07 01:07,"we can enable customers to get API access to pull their own data out of Carta, just not third party partners"
114,2026-04-07 01:07,Good call we'll update that website CTA
114,2026-04-07 02:04,"Hi Allie! We don't have an API for this but to Henry's point it could be something we add to the Claude Investors / Fund Admin plugin, will look into it!"
702,2026-04-07 20:56,"the customer just pinged me again on this, are there any updates? Do they have access yet?"
949,2026-04-07 21:22,"Hi team, < Data Centers Inc.> say they are having issues with their API access and have provided the following information. *Current Behavior* • GET < → 403 Forbidden (Access to resource denied) • GET < → 404 Not Found *What is Already Configured* • App type: AUTHORIZATION_CODE (Playground) • Callback URL: < • Scopes enabled: read_issuer_info and related issuer scopes • Login user: <mailto:michael@example.com|michael@example.com> They would like us to confirm and enable whichever is required for this Playground user/org: • Data-level authorization to list issuer resources (read_issuer_info) • A valid issuer_id they can use for testing if listing is restricted • The correct issuer-list endpoint for our tenant/environment"
748,2026-04-08 09:09,hi! any feedback on this? is there an official guideline document i can share for the API?
114,2026-04-08 12:33,"hi Valencia! Apologies for the delay. Yes feel free to share this: We are happy to provide your team with access to our Issuer API. Below is an invite code to register for our Developer Portal and some documentation for getting started. Once you are ready to access live data in production, you can navigate to the My Apps tab in the portal and click on Actions Promote to production. Please also submit this form including a demo video of the integration using our playground environment. Our team will then set up your production access. Please use the support channels noted below for any questions you might encounter during the integration process. Invite Code: 4AC2B184-48845819 Developer resources: • < Docs> • < started guide Postman collection> • < page and support channels>"
114,2026-04-08 15:02,"+ for vis on Mach industries, we gave them API access as well"
972,2026-04-08 18:28,"Hi thanks for your response. As Igor mentioned, do we have any customer talk track we can use to reply to this type of requests? I still need to get back to this client, so it would be great if I had some type of direction. Thank you"
949,2026-04-08 21:08,Are you able to assist here?
114,2026-04-08 21:19,yes sorry looking into this today
702,2026-04-08 21:20,any updates here? I would like to get back to the customer by EOD. cc: for viz
114,2026-04-08 21:25,"Yes apologies, here's our guide for accessing the carta plugins! <"
702,2026-04-08 21:27,to be clear is this just for funds? The company I'm working with is a corporation not a VC or fund
114,2026-04-08 21:41,sorry we can support companies as well here is the outreac h
